date,model_version,portfolio_return,turnover,num_holdings,cum_return
2023-01-02,v1,0.4135545601391718,0.5,20,0.4135545601391719
2023-01-05,v1,0.44130489447197113,0.2,20,1.0373631061317625
2023-01-06,v1,0.46967371465072194,0.1,20,1.9942590042810004
2023-01-09,v1,0.3948455338090414,0.0,20,3.176528799188861
2023-01-12,v1,0.40446726487991647,0.15000000000000002,20,4.865797979288982
2023-01-13,v1,0.3471453168123702,0.0,20,6.902082277166617
2023-01-16,v1,0.4622628441655075,0.1,20,10.554921305439507
2023-01-19,v1,0.43302155732569714,0.25,20,15.5584513238968
2023-01-20,v1,0.37046845652214233,0.15000000000000002,20,21.692835228257874
2023-01-26,v1,0.3679688096805828,0.2,20,30.04309079547752
2023-01-27,v1,0.3947015251259493,0.05,20,42.29584607707582
2023-01-30,v1,0.41626598477708987,0.05,20,60.318434081107085
2023-02-02,v1,0.4264170528195634,0.15000000000000002,20,86.46566002548344
2023-02-03,v1,0.41256548422642075,0.05,20,122.55097240708052
2023-02-06,v1,0.4778652970090079,0.05,20,181.59169453214182
2023-02-09,v1,0.4327735500905427,0.1,20,260.6125503918648
2023-02-10,v1,0.5283809660854497,0.0,20,398.84364250799666
2023-02-13,v1,0.5081203701482969,0.05,20,602.0123421406032
2023-02-16,v1,0.45479409702598284,0.1,20,876.2587957799619
2023-02-17,v1,0.5274318198922952,0.05,20,1338.9529989547104
2023-02-20,v1,0.4569038017493144,0.1,20,1951.1826183425126
2023-02-23,v1,0.4331801876825973,0.05,20,2796.8294513468263
2023-02-24,v1,0.40397036001524783,0.0,20,3927.069622068667
2023-02-27,v1,0.41203608689371096,0.0,20,5545.5760581918985
2023-03-03,v1,0.43389896998554284,0.15000000000000002,20,7952.229696787836
2023-03-09,v1,0.36985024325216703,0.1,20,10893.733634785176
2023-03-10,v1,0.42930888616092233,0.1,20,15570.939596554736
2023-03-13,v1,0.36236415864813665,0.05,20,21213.6523869799
2023-03-16,v1,0.29170610153759496,0.15000000000000002,20,27402.09593026104
2023-03-17,v1,0.29259007869293974,0.1,20,35419.9699249263
2023-03-20,v1,0.3733062261057477,0.05,20,48642.83853260573
2023-03-23,v1,0.35110994382192917,0.05,20,65722.17394707192
2023-03-24,v1,0.3538303428158568,0.05,20,88977.02711571057
2023-03-27,v1,0.3699879004223193,0.05,20,121897.82055197253
2023-03-31,v1,0.34536629351067816,0.05,20,163997.56438933057
2023-04-03,v1,0.3515540316667145,0.15000000000000002,20,221651.920887953
2023-04-06,v1,0.3189797235226737,0.05,20,292354.7083107853
2023-04-10,v1,0.348227338706569,0.05,20,394160.95857152407
2023-04-13,v1,0.34164562909991886,0.1,20,528824.6688749485
2023-04-14,v1,0.33972842989104,0.05,20,708481.7830479139
2023-04-17,v1,0.4301469072868149,0.05,20,1013233.4610419295
2023-04-20,v1,0.4895191014923575,0.1,20,1509231.0840122679
2023-04-21,v1,0.5479923824156022,0.05,20,2336278.769348215
2023-04-24,v1,0.5444484276710221,0.05,20,3608262.6163694686
2023-04-27,v1,0.5938008285876019,0.1,20,5750852.541532156
2023-04-28,v1,0.5673085723534084,0.1,20,9013361.053992307
2023-05-04,v1,0.6411232306649713,0.15000000000000002,20,14792036.853200918
2023-05-08,v1,0.6237744432975003,0.1,20,24018932.03031687
2023-05-11,v1,0.555210164298272,0.05,20,37354487.784348294
2023-05-12,v1,0.6145630203994817,0.05,20,60311175.23713594
2023-05-15,v1,0.7627013344037356,0.05,20,106310589.8326584
2023-05-18,v1,0.6842973668082112,0.2,20,179058647.2032717
2023-05-19,v1,0.7266289357637136,0.1,20,309167842.1865042
2023-05-22,v1,0.7592146692129667,0.05,20,543892603.9826323
2023-05-25,v1,0.7383765783808545,0.1,20,945490164.656358
2023-05-26,v1,0.7355787407129316,0.1,20,1640972630.066323
2023-06-01,v1,0.7818323787295968,0.1,20,2923938165.643071
2023-06-02,v1,0.8262942521259046,0.05,20,5339971466.311796
2023-06-05,v1,0.8089307362506446,0.1,20,9659638516.921762
2023-06-08,v1,0.7310775321659205,0.05,20,16721583206.218876
2023-06-09,v1,0.6979466568876964,0.0,20,28392356303.566734
2023-06-12,v1,0.8531589005476024,0.15000000000000002,20,52615547792.326675
2023-06-15,v1,0.8165126618593759,0.05,20,95576808776.24506
2023-06-19,v1,0.8281005412493952,0.0,20,174724015855.57162
2023-06-22,v1,0.7106609933663506,0.1,20,298893558529.1608
2023-06-23,v1,0.7514148042162787,0.05,20,523486603293.60846
2023-06-26,v1,0.715442908307968,0.1,20,898011381214.9625
2023-06-29,v1,0.708553057789362,0.1,20,1534300091305.1812
2023-06-30,v1,0.7234774841724252,0.05,20,2644331661328.8994
2023-07-03,v1,0.6442382746535198,0.1,20,4347911328435.7495
2023-07-06,v1,0.6784326206058817,0.2,20,7297676205149.094
2023-07-07,v1,0.6967833566369526,0.2,20,12382575527023.193
2023-07-10,v1,0.7448352827859845,0.0,20,21605554671313.07
2023-07-13,v1,0.6122097916129572,0.15000000000000002,20,34832686794320.61
2023-07-14,v1,0.5560178269180963,0.1,20,54200281611417.984
2023-07-17,v1,0.531273548539219,0.1,20,82995457554941.53
2023-07-20,v1,0.3843514173302469,0.15000000000000002,20,114894879298156.05
2023-07-21,v1,0.35276716138006636,0.15000000000000002,20,155426019725272.25
2023-07-24,v1,0.3017712246961796,0.1,20,202329120047420.53
2023-07-27,v1,0.32837398291258296,0.15000000000000002,20,268768739056590.47
2023-07-28,v1,0.251881045114387,0.05,20,336466489944240.7
2023-08-07,v1,0.18481023403320154,0.30000000000000004,20,398648940695165.9
2023-08-11,v1,0.06010417481409671,0.30000000000000004,20,422609406316162.6
2023-08-14,v1,0.09292129162379731,0.05,20,461878818203426.75
