date,model_version,portfolio_return,turnover,num_holdings,cum_return
2023-01-03,v1,0.6084152984196615,0.5,20,0.6084152984196614
2023-01-04,v1,0.5535094824438203,0.05,20,1.4986884178026507
2023-01-05,v1,0.588994062156739,0.05,20,2.970401059068229
2023-01-06,v1,0.5589960287179874,0.05,20,5.18983948350506
2023-01-10,v1,0.5568810434084682,0.0,20,8.636843753610291
2023-01-11,v1,0.579197377854879,0.05,20,14.218478386498543
2023-01-12,v1,0.5767925322245099,0.05,20,22.996383071651014
2023-01-13,v1,0.5592741956245776,0.1,20,36.41694091194787
2023-01-17,v1,0.5986928971713927,0.1,20,58.818197669812754
2023-01-18,v1,0.6064399671156181,0.05,20,95.09434349760956
2023-01-19,v1,0.5896024845989275,0.05,20,151.75180717970292
2023-01-20,v1,0.40853431574552646,0.35000000000000003,20,214.15616220475547
2023-01-25,v1,0.40387981444880827,0.2,20,301.05339307352983
2023-01-26,v1,0.4012259168258795,0.1,20,422.2450426398246
2023-01-27,v1,0.3685176730479438,0.1,20,578.2183208825305
2023-02-01,v1,0.4911974508129163,0.1,20,862.7288835641674
2023-02-02,v1,0.4737525258126543,0.05,20,1271.9226237700357
2023-02-03,v1,0.4716672612701493,0.05,20,1872.318551532461
2023-02-07,v1,0.48130037940114273,0.05,20,2773.947481124234
2023-02-08,v1,0.47832532726640953,0.0,20,4101.275143180082
2023-02-09,v1,0.47245425242864814,0.0,20,6039.412479207853
2023-02-10,v1,0.5018368968383451,0.0,20,9070.714333397136
2023-02-14,v1,0.46212947952159816,0.05,20,13263.020956658576
2023-02-15,v1,0.4816319433510944,0.1,20,19651.397146663687
2023-02-16,v1,0.509452790948506,0.05,20,29663.36572185996
2023-02-17,v1,0.50933309200849,0.0,20,44772.40883744555
2023-02-21,v1,0.4547767991462752,0.05,20,65134.3163954066
2023-02-22,v1,0.49368037008076016,0.05,20,97290.34349881833
2023-02-23,v1,0.49140645854529497,0.05,20,145099.93805468647
2023-02-24,v1,0.44360713357916903,0.05,20,209467.74926477452
2023-03-02,v1,0.46687763596377313,0.05,20,307264.0237298008
2023-03-03,v1,0.48056738477152583,0.05,20,454925.5726153921
2023-03-07,v1,0.42553275976981003,0.1,20,648511.7325530407
2023-03-09,v1,0.4828409400183945,0.1,20,961640.2299528486
2023-03-10,v1,0.5024419491370725,0.05,20,1444809.1239009297
2023-03-14,v1,0.6244292618056645,0.0,20,2346990.843017738
2023-03-15,v1,0.5801939752617578,0.0,20,3708701.3703251183
2023-03-16,v1,0.5691426779217251,0.05,20,5819482.168986606
2023-03-17,v1,0.5617090059656948,0.15000000000000002,20,9088338.275072165
2023-03-21,v1,0.5917817200916973,0.0,20,14466651.3240513
