date,model_version,portfolio_return,turnover,num_holdings,cum_return
2023-01-02,v1,0.2430352290368746,0.5,20,0.2430352290368747
2023-01-03,v1,0.22837116340662394,0.1,20,0.5269086304474448
2023-01-04,v1,0.20398219084371655,0.05,20,0.8383707981042934
2023-01-09,v1,0.21228797050866852,0.1,20,1.228634803876255
2023-01-10,v1,0.2176845707518328,0.05,20,1.7137742145206527
2023-01-11,v1,0.1816584403647293,0.05,20,2.2067542058324925
2023-01-16,v1,0.12813866342468813,0.2,20,2.6176634036993653
2023-01-17,v1,0.17620882094818974,0.05,20,3.2551276066526453
2023-01-18,v1,0.17505888153649543,0.1,20,4.000025486268322
2023-01-25,v1,0.1722960990215335,0.15000000000000002,20,4.8615103725606
2023-01-31,v1,0.1700011268177692,0.2,20,5.857973740749944
2023-02-01,v1,0.15767161383649886,0.1,20,6.9392815281023195
2023-02-06,v1,0.1591162470746292,0.1,20,8.202550209322888
2023-02-07,v1,0.141821211188407,0.2,20,9.507667026031188
2023-02-08,v1,0.0771547777000955,0.05,20,10.318383739571248
2023-02-13,v1,0.08059003296699321,0.05,20,11.230532658276376
2023-02-14,v1,0.12347690868191556,0.1,20,12.740721022453554
2023-02-15,v1,0.18262678472204252,0.05,20,15.250144722546821
2023-02-20,v1,0.16895679802616204,0.15000000000000002,20,17.99571714233007
2023-02-21,v1,0.1505098294371353,0.15000000000000002,20,20.854759289458237
2023-02-22,v1,0.18066012615282787,0.1,20,24.803042859731445
2023-02-27,v1,0.16410113175037908,0.1,20,29.037351395616913
2023-02-28,v1,0.17875695438229025,0.05,20,34.40673684880802
2023-03-06,v1,0.17597642163817626,0.15000000000000002,20,40.63748770134582
2023-03-07,v1,0.14948633041033524,0.1,20,46.861722945325475
2023-03-08,v1,0.18494841477186338,0.05,20,55.71367273231354
2023-03-13,v1,0.29742442217933523,0.15000000000000002,20,72.58170407438982
2023-03-14,v1,0.35384292389802724,0.1,20,98.61806938947129
2023-03-15,v1,0.3203223480935806,0.05,20,130.52796328885597
2023-03-20,v1,0.27600653990678914,0.25,20,166.83054133720032
2023-03-21,v1,0.24041753339818123,0.05,20,207.17994611437152
2023-03-22,v1,0.24979121977941068,0.05,20,259.18146878789236
2023-03-27,v1,0.2342029135989212,0.1,20,320.11672684246355
2023-03-28,v1,0.24032657082477749,0.0,20,397.2896086389896
2023-03-29,v1,0.2248577776868781,0.05,20,486.8481249133292
2023-04-03,v1,0.25237424686368853,0.0,20,609.9684280221933
2023-04-04,v1,0.19643236630481914,0.1,20,729.9824020761282
2023-04-10,v1,0.19312288263400362,0.1,20,871.1518307197985
2023-04-11,v1,0.15993462948006726,0.1,20,1010.6391106163317
2023-04-12,v1,0.10965194633333249,0.05,20,1121.567308082334
2023-04-17,v1,0.07907347116494748,0.15000000000000002,20,1210.332601748695
2023-04-18,v1,0.050373618213655214,0.05,20,1271.3518077589374
2023-04-19,v1,0.04754500840525571,0.05,20,1331.8457851532785
2023-04-24,v1,0.11490076692212067,0.15000000000000002,20,1484.9907880563062
2023-04-25,v1,0.10912793439051752,0.1,20,1647.1538932802284
2023-04-26,v1,0.13704960665054092,0.1,20,1873.0327360538413
2023-05-02,v1,0.1779498275609881,0.2,20,2206.516538278269
2023-05-03,v1,0.18035365868145917,0.1,20,2604.650222556584
2023-05-08,v1,0.18052216036307697,0.1,20,3075.027829883031
2023-05-09,v1,0.16224292181786368,0.0,20,3574.091572596316
