date,model_version,portfolio_return,turnover,num_holdings,cum_return
2023-01-03,v1,0.5897399332232354,0.5,20,0.5897399332232354
2023-01-04,v1,0.5535094824438203,0.1,20,1.469676060881902
2023-01-05,v1,0.588994062156739,0.05,20,2.924300596191987
2023-01-06,v1,0.5589960287179874,0.05,20,5.117969044958938
2023-01-10,v1,0.5674767198951021,0.05,20,8.589774051012007
2023-01-11,v1,0.579197377854879,0.1,20,14.144146035578924
2023-01-12,v1,0.5767925322245098,0.05,20,22.87917637581826
2023-01-13,v1,0.5592741956245777,0.1,20,36.23418353558144
2023-01-17,v1,0.6021385602161607,0.15000000000000002,20,58.65432120052072
2023-01-18,v1,0.5964061370929864,0.15000000000000002,20,94.23252446862752
2023-01-19,v1,0.6014800010218985,0.05,20,151.51298338333558
2023-01-20,v1,0.5070460544451831,0.25,20,228.84408985951967
2023-01-25,v1,0.4670080154007238,0.15000000000000002,20,336.18312211639955
2023-01-26,v1,0.4069035368548849,0.05,20,473.38412707333504
2023-01-27,v1,0.44389393446738257,0.05,20,683.9603636887925
2023-02-01,v1,0.5128892266610543,0.1,20,1035.2691549146118
2023-02-02,v1,0.4737525258126543,0.05,20,1526.2042844771538
2023-02-03,v1,0.4716672612701494,0.05,20,2246.536546736531
2023-02-07,v1,0.48130037940114284,0.05,20,3328.2767393987574
2023-02-08,v1,0.4783253272664096,0.0,20,4920.754125332113
2023-02-09,v1,0.472454252428648,0.0,20,7246.057791253512
2023-02-10,v1,0.5018368968383451,0.0,20,10882.898784424326
2023-02-14,v1,0.46212947952159816,0.05,20,15912.669264836095
2023-02-15,v1,0.48163194335109444,0.1,20,23577.200718705688
2023-02-16,v1,0.509452790948506,0.05,20,35589.18088039437
2023-02-17,v1,0.4645432910554975,0.05,20,52122.36063583321
2023-02-21,v1,0.4547767991462751,0.0,20,75826.8557465444
2023-02-22,v1,0.49368037008076004,0.05,20,113261.57963392894
2023-02-23,v1,0.49140645854529497,0.05,20,168919.54277754243
2023-02-24,v1,0.47493310858624316,0.05,20,249145.50126295612
2023-03-02,v1,0.46687763596377313,0.15000000000000002,20,365466.4307812503
2023-03-03,v1,0.5079988593629637,0.05,20,551123.4687524383
2023-03-07,v1,0.4387848278963308,0.05,20,792948.5239234336
2023-03-09,v1,0.48151755115172773,0.1,20,1174767.6368699737
2023-03-10,v1,0.5039903795058895,0.1,20,1766839.7279976883
2023-03-14,v1,0.6244292618056645,0.05,20,2870106.7795094675
2023-03-15,v1,0.5801939752617578,0.0,20,4535326.021532762
2023-03-16,v1,0.5773132900522756,0.05,20,7153630.585796829
2023-03-17,v1,0.5617090059656948,0.15000000000000002,20,11171889.872899564
2023-03-21,v1,0.5917817200916973,0.0,20,17783210.670340803
2023-03-22,v1,0.6415935889108807,0.0,20,29192805.268276617
2023-03-23,v1,0.6408450254235037,0.05,20,47900869.94345377
2023-03-24,v1,0.6267362059073537,0.15000000000000002,20,77922080.05821177
2023-03-28,v1,0.6744476819765933,0.1,20,130476447.0027149
2023-03-29,v1,0.6788818778411663,0.1,20,219054543.03684327
2023-03-30,v1,0.6306757196122391,0.1,20,357206925.23161036
2023-03-31,v1,0.646755903152324,0.15000000000000002,20,588232613.4188011
