date,portfolio_return,turnover,cum_return
2024-01-04,-0.013225208920739615,0.5000000000000001,-0.012225208920739639
2024-01-05,0.06282509589838278,0.9500000000000005,0.050819611845899226
2024-01-08,0.08061102727047172,0.9000000000000005,0.13657807984460146
2024-01-11,0.07605502009233185,1.0000000000000004,0.22415712662353116
2024-01-12,0.06181964941756718,0.9500000000000005,0.3010582481500379
2024-01-15,0.12778731856803383,0.9000000000000005,0.4686180512301046
2024-01-18,0.13483453914704444,0.8500000000000004,0.6681071074019762
2024-01-19,0.15373269560956246,0.8000000000000004,0.926217816695754
2024-01-22,0.16552527523260355,0.9500000000000005,1.246981768778959
2024-01-25,0.287312053477235,0.8500000000000004,1.8948136966615303
2024-01-26,0.0896682265498826,0.9000000000000005,2.157281320730141
2024-01-29,0.09133843111044888,0.9000000000000005,2.448819724460688
