weight_name,tx_bps,slip_bps,avg_return,sharpe_like,hit_rate,turnover_avg,periods
w3_qual_up,20,10,0.19935450174126634,33.19759337509301,0.9616368286445013,0.09641943734015346,391
w4_tech_up,0,0,0.20603858240374331,34.34448544437378,0.9667519181585678,0.10140664961636828,391
w4_tech_up,10,0,0.2050385824037433,34.1777958610749,0.9641943734015346,0.10140664961636828,391
w4_tech_up,10,5,0.20498787907893515,34.16886725544353,0.9641943734015346,0.10140664961636828,391
w4_tech_up,10,10,0.20493717575412695,34.159936405630184,0.9641943734015346,0.10140664961636828,391
w4_tech_up,20,0,0.20403858240374334,34.01110627777601,0.9641943734015346,0.10140664961636828,391
w4_tech_up,20,5,0.20398787907893512,34.002179998572664,0.9641943734015346,0.10140664961636828,391
w4_tech_up,20,10,0.20393717575412698,33.9932514872891,0.9641943734015346,0.10140664961636828,391
w5_ret_high,0,0,0.2091995659872349,35.12920575274865,0.9718670076726342,0.10613810741687979,391
w5_ret_high,10,0,0.20819956598723494,34.9612837707552,0.9718670076726342,0.10613810741687979,391
w5_ret_high,10,5,0.20814649693352646,34.951963045455706,0.9718670076726342,0.10613810741687979,391
w5_ret_high,10,10,0.20809342787981802,34.94263971603888,0.9718670076726342,0.10613810741687979,391
w5_ret_high,20,0,0.2071995659872349,34.79336178876173,0.969309462915601,0.10613810741687979,391
w5_ret_high,20,5,0.2071464969335265,34.784043029695766,0.969309462915601,0.10613810741687979,391
w5_ret_high,20,10,0.20709342787981802,34.7747216800295,0.969309462915601,0.10613810741687979,391
w6_prob_high,0,0,0.19068706151096845,32.48502119617932,0.9514066496163683,0.09450127877237853,391
w6_prob_high,10,0,0.18968706151096845,32.31466343336744,0.9514066496163683,0.09450127877237853,391
w6_prob_high,10,5,0.18963981087158227,32.306711543205566,0.9514066496163683,0.09450127877237853,391
w6_prob_high,10,10,0.1895925602321961,32.298757460422166,0.9514066496163683,0.09450127877237853,391
w6_prob_high,20,0,0.18868706151096845,32.14430567055556,0.9514066496163683,0.09450127877237853,391
w6_prob_high,20,5,0.1886398108715823,32.13635326561226,0.9514066496163683,0.09450127877237853,391
w6_prob_high,20,10,0.18859256023219612,32.12839867935573,0.9514066496163683,0.09450127877237853,391
w7_qual_high,0,0,0.20414025817978818,33.8948959006451,0.9616368286445013,0.09884910485933505,391
w7_qual_high,10,0,0.20314025817978812,33.7288586074484,0.9616368286445013,0.09884910485933505,391
w7_qual_high,10,5,0.20309083362735844,33.71996449491841,0.9616368286445013,0.09884910485933505,391
w7_qual_high,10,10,0.20304140907492882,33.7110682424072,0.9616368286445013,0.09884910485933505,391
w7_qual_high,20,0,0.20214025817978815,33.56282131425172,0.9616368286445013,0.09884910485933505,391
w7_qual_high,20,5,0.20209083362735847,33.5539305883523,0.9616368286445013,0.09884910485933505,391
w7_qual_high,20,10,0.20204140907492885,33.545037734660056,0.9616368286445013,0.09884910485933505,391
w8_tech_high,0,0,0.20414025817978818,33.8948959006451,0.9616368286445013,0.09884910485933505,391
w8_tech_high,10,0,0.20314025817978812,33.7288586074484,0.9616368286445013,0.09884910485933505,391
w8_tech_high,10,5,0.20309083362735844,33.71996449491841,0.9616368286445013,0.09884910485933505,391
w8_tech_high,10,10,0.20304140907492882,33.7110682424072,0.9616368286445013,0.09884910485933505,391
w8_tech_high,20,0,0.20214025817978815,33.56282131425172,0.9616368286445013,0.09884910485933505,391
w8_tech_high,20,5,0.20209083362735847,33.5539305883523,0.9616368286445013,0.09884910485933505,391
w8_tech_high,20,10,0.20204140907492885,33.545037734660056,0.9616368286445013,0.09884910485933505,391
w9_risk_low,0,0,0.20333931914796166,33.73922985725543,0.9616368286445013,0.09987212276214832,391
w9_risk_low,10,0,0.2023393191479617,33.57330410320732,0.9616368286445013,0.09987212276214832,391
w9_risk_low,10,5,0.2022893830865806,33.564395765978524,0.9616368286445013,0.09987212276214832,391
w9_risk_low,10,10,0.20223944702519953,33.555485237881605,0.9616368286445013,0.09987212276214832,391
w9_risk_low,20,0,0.20133931914796166,33.40737834915921,0.9616368286445013,0.09987212276214832,391
w9_risk_low,20,5,0.20128938308658062,33.39847308998909,0.9616368286445013,0.09987212276214832,391
w9_risk_low,20,10,0.20123944702519955,33.38956565230393,0.9616368286445013,0.09987212276214832,391
w10_risk_high,0,0,0.20325858285602585,33.73113651685998,0.9616368286445013,0.09897698209718671,391
w10_risk_high,10,0,0.20225858285602588,33.56518467343524,0.9616368286445013,0.09897698209718671,391
w10_risk_high,10,5,0.20220909436497733,33.556423350393146,0.9616368286445013,0.09897698209718671,391
w10_risk_high,10,10,0.20215960587392875,33.547659778886924,0.9616368286445013,0.09897698209718671,391
w10_risk_high,20,0,0.20125858285602588,33.39923283001049,0.9616368286445013,0.09897698209718671,391
w10_risk_high,20,5,0.20120909436497733,33.39047422008437,0.9616368286445013,0.09897698209718671,391
w10_risk_high,20,10,0.2011596058739287,33.38171337414467,0.9616368286445013,0.09897698209718671,391
w11_balanced_plus,0,0,0.20275514795167823,33.72857069049687,0.9616368286445013,0.09974424552429667,391
w11_balanced_plus,10,0,0.2017551479516782,33.562219448463125,0.9616368286445013,0.09974424552429667,391
w11_balanced_plus,10,5,0.20170527582891606,33.55334771672593,0.9616368286445013,0.09974424552429667,391
w11_balanced_plus,10,10,0.20165540370615392,33.54447378069624,0.9616368286445013,0.09974424552429667,391
w11_balanced_plus,20,0,0.20075514795167823,33.39586820642939,0.9616368286445013,0.09974424552429667,391
w11_balanced_plus,20,5,0.2007052758289161,33.386999327578266,0.9616368286445013,0.09974424552429667,391
w11_balanced_plus,20,10,0.20065540370615395,33.378128256776755,0.9616368286445013,0.09974424552429667,391
