date,code,pred_return_60d,pred_return_90d,pred_mdd_60d,pred_mdd_90d,prob_top20_60d,prob_top20_90d,score,score_score,composite,close,quality_score,vol_20,vol_60,vol_ma_20,volume,name,market,sector,tech_score,pred_score_60,pred_score_90,pred_score,ret_score,prob_score,qual_score,vol_20_pct,vol_60_pct,safety_score,liquidity_score,final_score,risk_penalty,market_up,market_status_date,market_kospi_close,market_kospi_ma20,market_vol_5d,market_foreign_5d,generated_at,model_version
2025-12-05,403870,0.2633146091969247,0.339022859024898,-0.1929449666219621,-0.2104842472145201,0.6611839812146837,0.6133096554311195,26.331460919692475,,,30300.0,0.3011626997342567,0.0308166531466272,0.0302804524151877,496646.6,260697.0,HPSP,KOSDAQ,반도체와반도체장비,0.0,98.93048128342245,97.32620320855615,98.28877005347593,98.28877005347593,66.11839812146837,95.23809523809523,77.00534759358288,73.2620320855615,24.86631016042781,84.49197860962568,59.20008886256864,4.2944966621962095,True,2025-12-05,4100.05,4000.054,0.0101245478155876,2017195534409.0,2025-12-08 00:13:28,
2025-12-05,329180,0.249768311290188,0.3798969092295721,-0.145133577160697,-0.1964079990927364,0.6830127084776435,0.3457160413919468,24.976831129018805,,,534000.0,-0.0174919561949169,0.0283771458823147,0.0291757003489882,319539.6,122342.0,HD현대중공업,KOSPI,조선,0.0,97.32620320855615,97.86096256684492,97.54010695187165,97.54010695187165,68.30127084776436,33.33333333333333,70.05347593582889,70.58823529411765,29.67914438502673,75.93582887700535,57.9193462324402,0.0,True,2025-12-05,4100.05,4000.054,0.0101245478155876,2017195534409.0,2025-12-08 00:13:28,
2025-12-05,443060,0.3181047748765331,0.4379823970900558,-0.1343741864443162,-0.2294883811672277,0.48061401590755,0.1690485755225743,31.81047748765331,,,194900.0,0.1057119655102601,0.0373184257570707,0.0310110110161769,220812.05,86597.0,HD현대마린솔루션,KOSPI,조선,0.0,99.46524064171123,98.93048128342245,99.25133689839572,99.25133689839572,48.061401590755,76.19047619047619,86.63101604278076,77.00534759358288,18.18181818181818,66.84491978609626,55.479317802832625,0.0,True,2025-12-05,4100.05,4000.054,0.0101245478155876,2017195534409.0,2025-12-08 00:13:28,
2025-12-05,078930,0.1552340699445429,0.2414584452079562,-0.1677526926822945,-0.1959781756925227,0.6543877654615603,0.4287075462023904,15.523406994454293,,,58400.0,-0.0509700969676904,0.035847442276957,0.0254724453605571,333824.6,135603.0,GS,KOSPI,석유와가스,0.0,94.11764705882352,95.18716577540107,94.54545454545453,94.54545454545453,65.43877654615603,23.809523809523807,85.02673796791443,64.70588235294117,25.1336898395722,77.00534759358288,52.94933446851327,1.7752692682294513,True,2025-12-05,4100.05,4000.054,0.0101245478155876,2017195534409.0,2025-12-08 00:13:28,
2025-12-05,415640,0.1207040242918795,0.1370586970246399,-0.1233625531055853,-0.1319162442246237,0.3966382175305731,0.3601739280209581,12.070402429187954,,,9740.0,,0.0107223550034069,0.0115513802737563,151677.45,213485.0,KB발해인프라,KOSPI,금융,0.0,91.44385026737967,89.3048128342246,90.58823529411765,90.58823529411765,39.66382175305731,0.0,12.299465240641712,16.577540106951872,85.56149732620321,58.82352941176471,52.867827096018345,0.0,True,2025-12-05,4100.05,4000.054,0.0101245478155876,2017195534409.0,2025-12-08 00:13:28,
2025-12-05,267250,0.5794156001771986,0.5257650785515349,-0.1441093020694538,-0.1990190523107552,0.5939386347814888,0.1820645280175706,57.941560017719866,,,208500.0,-0.0667709730034682,0.0344957165852074,0.0393035939540613,192994.05,140708.0,HD현대,KOSPI,석유와가스,0.0,100.0,100.0,100.0,100.0,59.39386347814888,19.047619047619047,84.49197860962568,86.63101604278076,14.438502673796783,63.101604278074866,52.07408338927239,0.0,True,2025-12-05,4100.05,4000.054,0.0101245478155876,2017195534409.0,2025-12-08 00:13:28,
2025-12-05,033780,0.028945617859398,0.120508307072539,-0.0853140801285013,-0.1216820604585712,0.2054967062055913,0.0498654699878243,2.8945617859398087,,,143000.0,0.1789364808835966,0.0182493751764094,0.0159579158055283,296298.4,165393.0,KT&G,KOSPI,담배,0.0,70.05347593582889,88.23529411764706,77.32620320855617,77.32620320855617,20.54967062055913,90.47619047619048,34.22459893048128,30.481283422459892,67.64705882352942,73.79679144385027,51.2197960610476,0.0,True,2025-12-05,4100.05,4000.054,0.0101245478155876,2017195534409.0,2025-12-08 00:13:28,
2025-12-05,195940,0.1000937283348775,0.1395477176959734,-0.1434152109602293,-0.2130767885224432,0.3081404027543186,0.2144745088941686,10.00937283348775,,,51600.0,0.0251977473076454,0.0215608478071416,0.0222856759533148,237538.2,177330.0,HK이노엔,KOSDAQ,제약,0.0,89.83957219251337,89.83957219251337,89.83957219251337,89.83957219251337,30.814040275431857,47.61904761904761,44.919786096256686,55.080213903743314,50.0,69.5187165775401,50.39322231739374,0.0,True,2025-12-05,4100.05,4000.054,0.0101245478155876,2017195534409.0,2025-12-08 00:13:28,
2025-12-05,009540,0.251418711429402,0.2026510843470714,-0.1537550819114384,-0.1901048974304318,0.2893203288911529,0.0503857796697764,25.1418711429402,,,432000.0,0.0437717950987402,0.025328425833601,0.0248655574065523,203968.35,115395.0,HD한국조선해양,KOSPI,조선,0.0,97.86096256684492,93.58288770053476,96.14973262032085,96.14973262032085,28.932032889115288,52.38095238095239,59.35828877005348,64.1711229946524,38.23529411764706,64.70588235294117,49.91110329062059,0.3755081911438418,True,2025-12-05,4100.05,4000.054,0.0101245478155876,2017195534409.0,2025-12-08 00:13:28,
2025-12-05,056730,0.1404048713852681,0.2354121951403718,-0.1547451780480551,-0.1436470367398594,0.2951773249539698,0.0693713383473208,14.040487138526814,,,641.0,,0.0128038811421915,0.0118231384352947,41014.05,11562.0,CNT85,KOSDAQ,,0.0,93.58288770053476,94.11764705882352,93.79679144385027,93.79679144385027,29.51773249539698,0.0,18.71657754010695,17.647058823529413,81.81818181818181,29.946524064171122,48.814006228134645,0.4745178048055104,True,2025-12-05,4100.05,4000.054,0.0101245478155876,2017195534409.0,2025-12-08 00:13:28,
2025-12-05,035900,0.0327522926405385,0.068971892069485,-0.1443137929845217,-0.2147236052928456,0.1592199376540922,0.0614611449167602,3.2752292640538583,,,68400.0,0.3984398520089697,0.0194651393441289,0.021822048183776,312275.8,136911.0,JYP Ent.,KOSDAQ,방송과엔터테인먼트,0.0,73.2620320855615,79.67914438502673,75.8288770053476,75.8288770053476,15.921993765409221,100.0,37.4331550802139,51.87165775401069,55.347593582887704,75.40106951871658,48.80135405632557,0.0,True,2025-12-05,4100.05,4000.054,0.0101245478155876,2017195534409.0,2025-12-08 00:13:28,
