date,code,pred_return_60d,pred_return_90d,pred_mdd_60d,pred_mdd_90d,prob_top20_60d,prob_top20_90d,score,score_score,composite,close,quality_score,name,market,sector,tech_score,pred_score,ret_score,prob_score,qual_score,final_score,risk_penalty,market_up,market_status_date,market_kospi_close,market_kospi_ma20,market_vol_5d,market_foreign_5d,generated_at
2025-11-28,009540,0.5158189231048942,0.4454725593311253,-0.2699189622478883,-0.4441049265137216,0.9196993778646104,0.3922030681169024,51.58189231048942,15.34,-3.041917934452614,410000.0,0.0437717950987402,HD한국조선해양,KOSPI,조선,51.58189231048942,99.47089947089947,99.47089947089947,91.96993778646105,50.0,63.81642575624309,11.991896224788832,False,2025-11-28,3926.59,4012.458,0.0151998759525484,-2160887338785.0,2025-11-30 23:50:41
2025-11-28,329180,0.3731604593654432,0.2574165680428983,-0.2575457190186844,-0.4048974091450315,0.9238711084161596,0.7228961654712438,37.31604593654432,17.46,-2.95178208742778,535000.0,-0.0174919561949169,HD현대중공업,KOSPI,조선,37.31604593654432,97.88359788359789,97.88359788359789,92.38711084161596,31.818181818181817,57.67482622730548,10.75457190186844,False,2025-11-28,3926.59,4012.458,0.0151998759525484,-2160887338785.0,2025-11-30 23:50:41
2025-11-28,443060,0.3661396987360836,0.3719512863901859,-0.3764139047047666,-0.4175247822263871,0.8179569413207061,0.7542418009433396,36.61396987360837,2.65,-6.735920667235386,186100.0,0.1057119655102601,HD현대마린솔루션,KOSPI,조선,36.61396987360837,96.82539682539682,96.82539682539682,81.79569413207061,77.27272727272727,49.430252163151636,22.64139047047666,False,2025-11-28,3926.59,4012.458,0.0151998759525484,-2160887338785.0,2025-11-30 23:50:41
2025-11-28,001465,0.2082096919611458,0.3307347091903008,-0.2045814630546124,-0.2652479455267114,0.8134630303801774,0.5907066333253079,20.820969196114586,90.48,3.247666766196285,23900.0,,BYC우,KOSPI,,20.820969196114586,88.35978835978835,88.35978835978835,81.34630303801774,0.0,47.632656720814076,5.45814630546124,False,2025-11-28,3926.59,4012.458,0.0151998759525484,-2160887338785.0,2025-11-30 23:50:41
2025-11-28,002380,0.3671011894180331,0.4209965886128561,-0.2957211218352122,-0.3598651504190396,0.8787493569847065,0.506597409217694,36.71011894180332,37.04,-0.6417758879890206,417000.0,,KCC,KOSPI,,36.71011894180332,97.35449735449735,97.35449735449735,87.87493569847065,0.0,47.61600662998665,14.572112183521222,False,2025-11-28,3926.59,4012.458,0.0151998759525484,-2160887338785.0,2025-11-30 23:50:41
2025-11-28,060370,0.2320107943904055,0.1661834619247915,-0.3135955616666936,-0.3695148917333959,0.6487488037559113,0.240121115158225,23.20107943904055,38.1,-0.5924581397711499,27000.0,0.1499872622981233,LS마린솔루션,KOSDAQ,건설,23.20107943904055,90.47619047619048,90.47619047619048,64.87488037559113,86.36363636363636,46.916890356343174,16.35955616666936,False,2025-11-28,3926.59,4012.458,0.0151998759525484,-2160887338785.0,2025-11-30 23:50:41
2025-11-28,267260,0.4609271357212716,0.4273022102750707,-0.3891252506430663,-0.4685712277014232,0.9056024395265276,0.7089404190160827,46.09271357212717,12.7,-3.4247475849810933,775000.0,-0.0426818040064149,HD현대일렉트릭,KOSPI,전기장비,46.09271357212717,98.94179894179894,98.94179894179894,90.56024395265277,27.27272727272727,46.32879876894347,23.91252506430663,False,2025-11-28,3926.59,4012.458,0.0151998759525484,-2160887338785.0,2025-11-30 23:50:41
2025-11-28,007700,0.3287173985736156,0.1990882845411596,-0.2730318363574591,-0.286827567142432,0.6876092813024969,0.4003166093737506,32.87173985736156,94.71,4.306909439942947,20600.0,,F&F홀딩스,KOSPI,,32.87173985736156,96.29629629629629,96.29629629629629,68.76092813024968,0.0,43.63745924291386,12.30318363574591,False,2025-11-28,3926.59,4012.458,0.0151998759525484,-2160887338785.0,2025-11-30 23:50:41
2025-11-28,267250,0.382531499328175,0.5888830656257746,-0.3831024004792736,-0.466555981274017,0.9094223255113428,0.2220773975444231,38.2531499328175,19.05,-2.8932421921132176,196500.0,-0.0667709730034682,HD현대,KOSPI,석유와가스,38.2531499328175,98.4126984126984,98.4126984126984,90.94223255113428,18.181818181818183,43.152345320783716,23.31024004792736,False,2025-11-28,3926.59,4012.458,0.0151998759525484,-2160887338785.0,2025-11-30 23:50:41
2025-11-28,010620,0.262086739463053,0.3307719164988263,-0.3084126782815045,-0.3324500902503872,0.5757359899677473,0.6868828172271724,26.208673946305304,32.8,-1.024999744416871,223000.0,0.0543698281239041,HD현대미포,KOSPI,조선,26.208673946305304,93.12169312169311,93.12169312169311,57.573598996774734,54.54545454545454,42.53306022326094,15.841267828150448,False,2025-11-28,3926.59,4012.458,0.0151998759525484,-2160887338785.0,2025-11-30 23:50:41
2025-11-28,011200,0.1354329568918726,0.1275470224876469,-0.1279965846729495,-0.2341440592015662,0.0841705175696795,0.0345543026157419,13.543295689187262,31.22,-1.2891471303005282,19140.0,0.1420072253704072,HMM,KOSPI,해운사,13.543295689187262,79.36507936507937,79.36507936507937,8.41705175696795,81.81818181818183,42.249502728249254,0.0,False,2025-11-28,3926.59,4012.458,0.0151998759525484,-2160887338785.0,2025-11-30 23:50:41
2025-11-28,083660,0.6619669523853096,0.861163819570173,-0.4216647749894289,-0.6084389153729837,0.7719169945616163,0.5813674845319113,66.19669523853095,2.12,-8.248877227003362,555.0,,CSA 코스믹,KOSDAQ,,66.19669523853095,100.0,100.0,77.19169945616163,0.0,41.990455936656815,27.166477498942886,False,2025-11-28,3926.59,4012.458,0.0151998759525484,-2160887338785.0,2025-11-30 23:50:41
2025-11-28,035900,0.1636557233257434,0.0630116115026084,-0.2027295603159488,-0.2830175304552925,0.0685592761787461,0.0040844517779781,16.36557233257434,15.87,-3.013599156119125,68000.0,0.3984398520089697,JYP Ent.,KOSDAQ,방송과엔터테인먼트,16.36557233257434,83.5978835978836,83.5978835978836,6.8559276178746105,100.0,41.43006265201115,5.27295603159488,False,2025-11-28,3926.59,4012.458,0.0151998759525484,-2160887338785.0,2025-11-30 23:50:41
2025-11-28,005830,0.2358407801225643,0.2796092148499007,-0.1995183820520981,-0.2945809446296809,0.3600608985771843,0.217561959651711,23.58407801225644,23.81,-1.9266310188989095,124500.0,-0.3962458734953584,DB손해보험,KOSPI,손해보험,23.58407801225644,91.005291005291,91.005291005291,36.00608985771843,13.636363636363635,40.471949509938575,4.95183820520981,False,2025-11-28,3926.59,4012.458,0.0151998759525484,-2160887338785.0,2025-11-30 23:50:41
2025-11-28,036560,0.2630121053266965,0.3220841823324438,-0.2852489514229623,-0.3417201969617026,0.5639977294425865,0.4444785646713936,26.30121053266965,64.02,1.3726413066519665,14930.0,,KZ정밀,KOSDAQ,,26.30121053266965,93.65079365079364,93.65079365079364,56.39977294425865,0.0,36.56064934880742,13.52489514229623,False,2025-11-28,3926.59,4012.458,0.0151998759525484,-2160887338785.0,2025-11-30 23:50:41
2025-11-28,017860,0.2886233618786116,0.4561091778217203,-0.3088262517693983,-0.3986071675659485,0.5932473787584641,0.3778630359904613,28.86233618786116,37.57,-0.6074267068864224,19470.0,,DS단석,KOSPI,,28.86233618786116,94.70899470899471,94.70899470899471,59.32473787584641,0.0,36.019958561078525,15.882625176939833,False,2025-11-28,3926.59,4012.458,0.0151998759525484,-2160887338785.0,2025-11-30 23:50:41
2025-11-28,012630,0.185461273032393,0.3286954275650602,-0.2484913429721721,-0.3040666286615548,0.5078684902266299,0.3647591397083265,18.546127303239302,33.86,-0.9917733756276546,17430.0,,HDC,KOSPI,,18.546127303239302,85.71428571428571,85.71428571428571,50.78684902266299,0.0,34.125701863706034,9.84913429721721,False,2025-11-28,3926.59,4012.458,0.0151998759525484,-2160887338785.0,2025-11-30 23:50:41
2025-11-28,001045,0.2544004081240407,0.3291860523894587,-0.317728568887993,-0.3317493372031988,0.6098308269248591,0.1806891743471523,25.440040812404074,26.98,-1.7739832046098318,88000.0,,CJ우,KOSPI,소비재/유통,25.440040812404074,91.53439153439153,91.53439153439153,60.983082692485915,0.0,33.56524348836086,16.7728568887993,False,2025-11-28,3926.59,4012.458,0.0151998759525484,-2160887338785.0,2025-11-30 23:50:41
2025-11-28,086960,0.1957050515150702,0.0035357554659729,-0.2418945399481751,-0.3150732443432848,0.379849249615896,0.0926639318593987,19.57050515150702,16.93,-2.964868157660754,1399.0,,MDS테크,KOSDAQ,,19.57050515150702,86.77248677248677,86.77248677248677,37.9849249615896,0.0,32.20967482277803,9.189453994817512,False,2025-11-28,3926.59,4012.458,0.0151998759525484,-2160887338785.0,2025-11-30 23:50:41
2025-11-28,060560,0.209335453905757,0.0904568025745262,-0.1732662827964609,-0.2879696204803634,0.0193432723552862,0.0167063428787699,20.933545390575706,87.3,2.781612467897171,714.0,,HC홈센타,KOSDAQ,,20.933545390575706,89.41798941798942,89.41798941798942,1.93432723552862,0.0,31.262413971805604,2.3266282796460898,False,2025-11-28,3926.59,4012.458,0.0151998759525484,-2160887338785.0,2025-11-30 23:50:41
2025-11-28,403870,0.1000223680927636,0.0147848669382908,-0.3017104464400083,-0.2829768870001147,0.2872152752473239,0.103978931955938,10.002236809276363,20.11,-2.635911916088107,30250.0,0.3011626997342567,HPSP,KOSDAQ,반도체와반도체장비,10.002236809276363,73.01587301587301,73.01587301587301,28.721527524732387,95.45454545454545,31.232952002908895,15.171044644000828,False,2025-11-28,3926.59,4012.458,0.0151998759525484,-2160887338785.0,2025-11-30 23:50:41
