date,model_version,portfolio_return,turnover,num_holdings,cum_return
2024-01-04,v1,0.41628903516138244,0.5,20,0.4162890351613824
2024-01-05,v1,0.40818587748738633,0.05,20,0.994398217754495
2024-01-08,v1,0.4462606510876701,0.15000000000000002,20,1.8844196649377047
2024-01-11,v1,0.4134640870946808,0.2,20,3.0770236084991183
2024-01-12,v1,0.4949709513019861,0.05,20,5.095031862478582
2024-01-15,v1,0.5456752021471041,0.05,20,8.420939606129624
2024-01-18,v1,0.5704678739378146,0.05,20,13.795282993734942
2024-01-19,v1,0.45055521731022524,0.1,20,20.461374938143468
2024-01-22,v1,0.4788119746253943,0.05,20,30.73733825045189
2024-01-25,v1,0.47633289789346567,0.15000000000000002,20,45.85487655071477
2024-01-26,v1,0.5551007002720555,0.1,20,71.86405133517725
2024-01-29,v1,0.5724114036773094,0.1,20,113.5722652375616
2024-02-01,v1,0.6489382217276372,0.1,20,187.922587300132
2024-02-02,v1,0.5993062748673375,0.05,20,301.14507933327343
2024-02-05,v1,0.6647313869430199,0.05,20,501.9903969764891
2024-02-08,v1,0.616070625961101,0.1,20,811.8680056942173
2024-02-15,v1,0.6112976806675108,0.15000000000000002,20,1308.7723322639174
2024-02-16,v1,0.5408195921928048,0.05,20,2017.1228708643082
2024-02-19,v1,0.6277858565520334,0.1,20,3284.071865977107
2024-02-22,v1,0.48730399284105913,0.1,20,4884.90050303758
2024-02-23,v1,0.48425444783489047,0.1,20,7250.919553312257
2024-02-26,v1,0.5270418025759264,0.1,20,11072.984306825556
2024-02-29,v1,0.5719554868884228,0.15000000000000002,20,17406.81039283072
2024-03-04,v1,0.5429148592821197,0.1,20,26857.769322664233
2024-03-08,v1,0.45863397061725425,0.15000000000000002,20,39176.11334301063
2024-03-11,v1,0.5660854127440651,0.1,20,61353.70571990982
2024-03-14,v1,0.46164657467234516,0.15000000000000002,20,89677.89545553594
2024-03-15,v1,0.44907135082234095,0.1,20,129950.11817800895
2024-03-18,v1,0.5136511062624811,0.1,20,196699.65379018968
2024-03-21,v1,0.5308328187759169,0.05,20,301114.81629670184
2024-03-22,v1,0.5293754970062483,0.05,20,460518.15120521054
2024-03-25,v1,0.5199141547709293,0.1,20,699948.5764598934
2024-03-28,v1,0.522886154141669,0.2,20,1065942.518588097
2024-03-29,v1,0.5406868203372213,0.05,20,1642284.130312565
