date,model_version,portfolio_return,turnover,num_holdings,cum_return
2024-01-04,v1,0.41628903516138244,0.5,20,0.4162890351613824
2024-01-05,v1,0.414974011192616,0.1,20,1.0040121770904213
2024-01-08,v1,0.4452656915161065,0.05,20,1.896330044929286
2024-01-11,v1,0.461712025935343,0.15000000000000002,20,3.23360045775099
2024-01-12,v1,0.5372366033939716,0.1,20,5.508045587800296
2024-01-15,v1,0.5286847542149836,0.1,20,8.948750069806403
2024-01-18,v1,0.5704678739378146,0.1,20,14.624192370467545
2024-01-19,v1,0.45055521731022524,0.1,20,21.66375375924031
2024-01-22,v1,0.4788119746253942,0.05,20,32.515430449125866
2024-01-25,v1,0.47633289789346556,0.15000000000000002,20,48.47993255910488
2024-01-26,v1,0.5551007002720553,0.1,20,75.94627777207808
2024-01-29,v1,0.5791622469243685,0.1,20,120.5106568990214
2024-02-01,v1,0.6619459427970534,0.1,20,200.94414323993342
2024-02-02,v1,0.6078105310926397,0.0,20,323.6879201936455
2024-02-05,v1,0.6713675408530413,0.1,20,541.6728507187418
2024-02-08,v1,0.6160706259611011,0.1,20,875.9976535531322
2024-02-15,v1,0.5779910085900537,0.2,20,1382.8944118614174
2024-02-16,v1,0.5086362611488576,0.05,20,2086.793291335406
2024-02-19,v1,0.6277858565520334,0.05,20,3397.4803910399933
2024-02-22,v1,0.5169356925845451,0.05,20,5154.276205717248
2024-02-23,v1,0.46150292344464655,0.1,20,7533.451245820383
2024-02-26,v1,0.5140232351459968,0.1,20,11406.334250246762
2024-02-29,v1,0.5719554868884229,0.15000000000000002,20,17930.82166544563
2024-03-04,v1,0.5429148592821197,0.1,20,27666.27410161311
2024-03-08,v1,0.47019905816985375,0.1,20,40675.400326318784
2024-03-11,v1,0.5660854127440651,0.05,20,63701.71719398578
2024-03-14,v1,0.46164657467234516,0.15000000000000002,20,93109.85838391042
2024-03-15,v1,0.492964628561111,0.05,20,139010.21810214102
2024-03-18,v1,0.5061170578398143,0.05,20,209366.16681472538
2024-03-21,v1,0.5308328187759169,0.05,20,320505.1301341137
2024-03-22,v1,0.5293754970062483,0.05,20,490173.2220674095
2024-03-25,v1,0.5270026558288273,0.15000000000000002,20,748496.3389157637
2024-03-28,v1,0.522886154141669,0.15000000000000002,20,1139875.2338467008
2024-03-29,v1,0.5406868203372213,0.05,20,1756191.2903032403
