date,portfolio_return,turnover,cum_return
2024-01-04,0.1923495457384849,0.5000000000000001,0.19434954573848495
2024-01-05,0.02634590928730518,0.9500000000000005,0.2282044696193224
2024-01-08,0.02106242175861641,0.9000000000000005,0.2565298391035009
2024-01-11,0.05834184290746071,1.0000000000000004,0.33235116526322117
2024-01-12,0.0906677741412674,0.9000000000000005,0.45581718212268774
2024-01-15,0.047690299796726364,0.9500000000000005,0.5281571743515894
2024-01-18,0.23175462674609776,0.8500000000000004,0.8853709842515165
2024-01-19,0.047174375294276476,0.9000000000000005,0.9780829246000398
2024-01-22,0.17148116698000496,0.9000000000000005,1.3212430587428758
2024-01-25,0.1558543021429585,0.9000000000000005,1.687661261884919
2024-01-26,0.3029474125218671,0.9500000000000005,2.5072566094319813
2024-01-29,0.1833664867563803,0.9000000000000005,3.157384445275482
