date,portfolio_return,turnover,cum_return
2024-01-04,-0.05550760575964821,0.5000000000000001,-0.05350760575964819
2024-01-05,0.0978211265347094,0.9500000000000005,0.04097233128995792
2024-01-08,0.061113832428005416,0.9000000000000005,0.10667208456918242
2024-01-11,0.04322371273019146,0.9500000000000005,0.15671990500826127
2024-01-12,0.11490295591658281,0.9000000000000005,0.291943881071276
2024-01-15,0.20635378424625067,1.0000000000000004,0.5611252777262643
2024-01-18,0.12217511585176725,0.8500000000000004,0.7549781899470454
2024-01-19,0.24128074790382237,0.9000000000000005,1.181930596552259
2024-01-22,0.24653535050738715,0.9500000000000005,1.7242174821491671
2024-01-25,0.13788548874861545,0.8000000000000004,2.1052959760971257
2024-01-26,0.058559216280872385,0.8000000000000004,2.293350266729714
2024-01-29,0.13955033114562004,0.8000000000000004,2.7595250875638215
