date,portfolio_return,turnover,cum_return
2024-01-04,0.08486321550558924,0.5000000000000001,0.08686321550558929
2024-01-05,0.01688518843080685,0.9500000000000005,0.10738883212892492
2024-01-08,0.12920166008287312,0.9000000000000005,0.2526800852614739
2024-01-11,0.12837086391805558,0.9000000000000005,0.4159930701899559
2024-01-12,0.15210014990412662,1.0000000000000004,0.6341978145694325
2024-01-15,0.09063332226545115,0.8500000000000004,0.7855789873719388
2024-01-18,0.05798146155151592,0.9000000000000005,0.8926806247501835
2024-01-19,0.1281032046462752,0.8500000000000004,1.1389244394020963
2024-01-22,0.16181432100200702,0.9500000000000005,1.4893108941173492
2024-01-25,0.12488221891558957,0.7500000000000003,1.8051601839337086
2024-01-26,0.0985042165334868,0.9000000000000005,2.0870906104708977
2024-01-29,0.1021876454883915,0.8500000000000004,2.4087273125851816
