model_version,horizon_days,pred_mae,pred_rmse,pred_corr,pred_n,strat_avg_return,strat_hit_rate,strat_sharpe_like,strat_num_periods
v1,60,0.11318311119400484,0.18126804769425822,0.7561426904863132,22153,0.037737326665457066,0.6779661016949152,0.45636731920627344,118
