date,code,pred_return_60d,pred_mdd_60d,pred_return_90d,pred_mdd_90d,prob_top20_60d,prob_top20_90d,score,score_score,close,quality_score,vol_20,vol_60,vol_ma_20,volume,name,market,sector,tech_score,pred_score_60,pred_score_90,pred_score,ret_score,prob_score,qual_score,vol_20_pct,vol_60_pct,safety_score,liquidity_score,final_score,risk_penalty,market_up,market_status_date,market_kospi_close,market_kospi_ma20,market_vol_5d,market_foreign_5d,generated_at,model_version
2025-12-15,086450,0.1827718864322787,-0.1334738359496249,0.2833192386716747,-0.1486267203189876,0.2149239322512006,0.1256198184910155,18.27718864322787,0.0,18230.0,0.1437204499571429,0.0178285966038909,0.0219832100689372,204805.3,202415.0,동국제약,KOSDAQ,바이오/제약,50.24875621890548,84.07960199004975,88.05970149253731,85.67164179104478,85.67164179104478,21.49239322512006,86.17021276595744,15.0,18.090452261306535,83.45477386934672,28.499999999999996,61.17214163342701,0.0,False,2025-12-15,4090.59,4010.069,0.0114719320296184,-264810952216.0,2025-12-15 14:33:40,
2025-12-15,035760,0.2377928808141847,-0.1424432452848671,0.1851577534076791,-0.1869347191627626,0.3018483740445386,0.183521574832503,23.77928808141847,0.0,61600.0,0.0273994924804431,0.0143524677875793,0.0176648760918655,37882.2,30502.0,CJ ENM,KOSDAQ,인터넷/플랫폼·콘텐츠,50.24875621890548,90.54726368159204,74.12935323383084,83.98009950248756,83.98009950248756,30.184837404453862,49.46808510638298,5.5,8.542713567839195,92.9786432160804,2.5,59.29615762774592,0.0,False,2025-12-15,4090.59,4010.069,0.0114719320296184,-264810952216.0,2025-12-15 14:33:40,
2025-12-15,086900,0.2282102472220928,-0.1303925757968169,0.2134682558286753,-0.2094102258410114,0.1490829214688605,0.0673198234626786,22.82102472220928,0.0,121500.0,0.0394378680633615,0.0161067433533592,0.0172053385035469,28522.15,25531.0,메디톡스,KOSDAQ,,50.24875621890548,88.55721393034825,79.60199004975125,84.97512437810946,84.97512437810946,14.908292146886051,54.78723404255319,9.5,6.030150753768844,92.23492462311557,0.5,56.09588588071282,0.0,False,2025-12-15,4090.59,4010.069,0.0114719320296184,-264810952216.0,2025-12-15 14:33:40,
2025-12-15,122870,0.2459128808036703,-0.1553741003844046,0.3541683591992151,-0.2322464793713856,0.1388856672116041,0.2278500258912846,24.59128808036704,0.0,63000.0,0.0558079561526014,0.0210457580206506,0.0287865794085964,164425.75,278582.0,와이지엔터테인먼트,KOSDAQ,인터넷/플랫폼·콘텐츠,50.24875621890548,91.04477611940298,92.03980099502488,91.44278606965173,91.44278606965173,13.888566721160412,61.702127659574465,23.5,34.17085427135678,71.16457286432161,21.5,55.82477959118667,0.5374100384404612,False,2025-12-15,4090.59,4010.069,0.0114719320296184,-264810952216.0,2025-12-15 14:33:40,
2025-12-15,016360,0.169236899313337,-0.1280192620146969,0.2340710148207749,-0.1883973496626655,0.3293510964887707,0.2132334305734575,16.92368993133371,0.0,78600.0,-0.4505029097623867,0.0198993911713413,0.0246876207449337,300201.8,217682.0,삼성증권,KOSPI,금융,50.24875621890548,82.08955223880598,83.5820895522388,82.68656716417911,82.68656716417911,32.935109648877074,11.170212765957446,21.0,23.618090452261306,77.69095477386935,45.0,55.59772548698497,0.0,False,2025-12-15,4090.59,4010.069,0.0114719320296184,-264810952216.0,2025-12-15 14:33:40,
2025-12-15,035900,0.0560148570277623,-0.1593691732028202,0.1963151075982434,-0.1885016483749646,0.2053610211625761,0.2029838899727556,5.601485702776232,0.0,68500.0,0.3975846597810012,0.0184015265480785,0.0213373201072198,243166.35,436553.0,JYP Ent.,KOSDAQ,인터넷/플랫폼·콘텐츠,50.24875621890548,53.73134328358209,75.62189054726367,62.48756218905472,62.48756218905472,20.53610211625761,99.46808510638297,17.0,16.08040201005025,83.45979899497488,37.5,54.82146865821915,0.9369173202820213,False,2025-12-15,4090.59,4010.069,0.0114719320296184,-264810952216.0,2025-12-15 14:33:40,
2025-12-15,086790,0.2564030688708414,-0.0986233890567489,0.4074757872058763,-0.1379316056702656,0.0418878431190017,0.0397131410956102,25.64030688708414,0.0,91800.0,-1.487720586589412,0.0150392624528742,0.0186414161170921,679097.9,417064.0,하나금융지주,KOSPI,금융,50.24875621890548,92.53731343283582,94.02985074626866,93.13432835820896,93.13432835820896,4.18878431190017,3.1914893617021276,7.000000000000001,10.050251256281408,91.4748743718593,68.5,53.99018811022266,0.0,False,2025-12-15,4090.59,4010.069,0.0114719320296184,-264810952216.0,2025-12-15 14:33:40,
2025-12-15,010140,0.4004508253438523,-0.1849945959880098,0.4502906312012453,-0.2215941479372447,0.2215359630788048,0.2995369695531235,40.04508253438524,0.0,25700.0,-0.173357220160624,0.0253183944422183,0.0325773387770203,3341018.15,2308471.0,삼성중공업,KOSPI,,50.24875621890548,96.51741293532339,96.01990049751244,96.31840796019901,96.31840796019901,22.15359630788048,18.085106382978726,33.5,46.733668341708544,59.883165829145725,94.5,53.987760811734404,3.4994595988009802,False,2025-12-15,4090.59,4010.069,0.0114719320296184,-264810952216.0,2025-12-15 14:33:40,
2025-12-15,011200,0.0731800213250579,-0.1481298379727465,0.093828644202754,-0.2290847915818978,0.0596944833340261,0.0251772327548808,7.318002132505796,0.0,20700.0,0.1416842244950334,0.0164860164652503,0.0172321529410834,1208551.95,1178042.0,HMM,KOSPI,조선/해양·해운,50.24875621890548,61.19402985074627,56.71641791044776,59.40298507462687,59.40298507462687,5.969448333402609,84.57446808510637,11.0,6.532663316582915,91.23366834170855,83.0,53.14306809834145,0.0,False,2025-12-15,4090.59,4010.069,0.0114719320296184,-264810952216.0,2025-12-15 14:33:40,
2025-12-15,377300,0.1824031101164092,-0.1027861658896192,0.1725872651677613,-0.1491690866564412,0.0520227195577801,0.0543733653455116,18.24031101164092,0.0,46800.0,-0.037419268211113,0.0119356632120878,0.0164970388640985,406469.1,301769.0,카카오페이,KOSPI,인터넷/플랫폼·콘텐츠,50.24875621890548,83.5820895522388,71.64179104477611,78.80597014925372,78.80597014925372,5.20227195577801,30.319148936170215,2.0,4.522613065326634,96.73869346733667,54.50000000000001,52.74739138027396,0.0,False,2025-12-15,4090.59,4010.069,0.0114719320296184,-264810952216.0,2025-12-15 14:33:40,
