date,model_version,portfolio_return,turnover,num_holdings,cum_return
2023-01-02,v1,0.25812194022910334,0.5,20,0.2581219402291033
2023-01-03,v1,0.2283711634066239,0.1,20,0.5454407114266224
2023-01-04,v1,0.20398219084371655,0.05,20,0.8606830935624967
2023-01-09,v1,0.21228797050866852,0.1,20,1.25568373125467
2023-01-10,v1,0.2176845707518328,0.05,20,1.7467112760447359
2023-01-11,v1,0.1816584403647293,0.05,20,2.245674562583238
2023-01-16,v1,0.12813866342468816,0.2,20,2.6615709629441633
2023-01-17,v1,0.17620882094818974,0.05,20,3.306772065142682
2023-01-18,v1,0.17505888153649543,0.1,20,4.060710765899183
2023-01-25,v1,0.1722960990215335,0.15000000000000002,20,4.9326514891398885
2023-01-31,v1,0.1700011268177692,0.2,20,5.941208927310786
2023-02-01,v1,0.15767161383649883,0.1,20,7.035640540856191
2023-02-06,v1,0.1573189202389042,0.05,20,8.299798834171652
2023-02-07,v1,0.14036555427126224,0.2,20,9.605170252141395
2023-02-08,v1,0.0771547777000955,0.05,20,10.423409805417032
2023-02-13,v1,0.08059003296699321,0.05,20,11.344022778231066
2023-02-14,v1,0.1209060906143066,0.1,20,12.836490314800937
2023-02-15,v1,0.18262678472204252,0.05,20,15.363404052830713
2023-02-20,v1,0.1674414137688423,0.15000000000000002,20,18.10331556150749
2023-02-21,v1,0.15647384507415146,0.15000000000000002,20,21.092484801081437
2023-02-22,v1,0.18066012615282787,0.1,20,25.08371589227424
2023-02-27,v1,0.16410113175037908,0.1,20,29.36408319045179
2023-02-28,v1,0.17875695438229022,0.05,20,34.791874224187445
2023-03-06,v1,0.17597642163817628,0.15000000000000002,20,41.09040017388363
2023-03-07,v1,0.14948633041033527,0.1,20,47.382339641380035
2023-03-08,v1,0.18494841477186338,0.05,20,56.33057666100716
2023-03-13,v1,0.29742442217933523,0.15000000000000002,20,73.38209029761529
2023-03-14,v1,0.339444594785497,0.15000000000000002,20,98.63068879798756
2023-03-15,v1,0.3203223480935806,0.05,20,130.54462497593974
