date,model_version,portfolio_return,turnover,num_holdings,cum_return
2024-01-04,v1,0.4153669353756463,0.5,20,0.4153669353756464
2024-01-05,v1,0.40818587748738633,0.0,20,0.9930997298585875
2024-01-08,v1,0.4462606510876701,0.15000000000000002,20,1.88254171298794
2024-01-11,v1,0.41346408709468074,0.2,20,3.0743691908608355
2024-01-12,v1,0.494970951301986,0.05,20,5.091063585216726
2024-01-15,v1,0.5456752021471041,0.05,20,8.414805938370728
2024-01-18,v1,0.5704678739378146,0.05,20,13.785650265570188
2024-01-19,v1,0.45055521731022524,0.1,20,20.447402134047152
2024-01-22,v1,0.4788119746253943,0.05,20,30.716675100435165
2024-01-25,v1,0.47633289789346545,0.15000000000000002,20,45.824370862570966
2024-01-26,v1,0.5551007002720555,0.1,20,71.81661191818253
2024-01-29,v1,0.5724114036773094,0.1,20,113.49767095729528
2024-02-01,v1,0.6489382217276372,0.1,20,187.7995859402786
2024-02-02,v1,0.5993062748673375,0.05,20,300.94836248664274
2024-02-05,v1,0.665399492009694,0.05,20,501.86464949841377
2024-02-08,v1,0.6233959927316304,0.1,20,815.3484568821208
2024-02-15,v1,0.6112976806675108,0.15000000000000002,20,1314.3803751906626
2024-02-16,v1,0.5573880935373178,0.0,20,2047.5577347945878
2024-02-19,v1,0.6565618292698223,0.0,20,3392.562548516166
2024-02-22,v1,0.48730399284105924,0.1,20,5046.259128363974
2024-02-23,v1,0.48425444783489047,0.1,20,7490.416810649481
2024-02-26,v1,0.5131425564858898,0.1,20,11334.581584567526
2024-02-29,v1,0.5719554868884229,0.15000000000000002,20,17818.029668932286
2024-03-04,v1,0.5429148592821197,0.1,20,27492.245654184575
2024-03-08,v1,0.45863397061725425,0.15000000000000002,20,40101.58207371881
2024-03-11,v1,0.5660854127440651,0.1,20,62803.06879902267
2024-03-14,v1,0.46164657467234516,0.15000000000000002,20,91796.3520355778
2024-03-15,v1,0.44907135082234095,0.1,20,133019.9129161087
2024-03-18,v1,0.5136511062624811,0.1,20,201346.2519915131
2024-03-21,v1,0.5308328187759169,0.05,20,308227.98131895286
2024-03-22,v1,0.5293754970062483,0.05,20,471396.85149640316
2024-03-25,v1,0.517570758669592,0.1,20,715378.5951306123
2024-03-28,v1,0.5053517341122252,0.15000000000000002,20,1076896.9140783688
2024-03-29,v1,0.5590589514847624,0.05,20,1678946.3327791493
