date,code,roe,op_margin,net_margin,debt_ratio,ocf_to_assets,quality_raw_score,quality_score,quality_factor_count,quality_missing_ratio,quality_score_confidence
2020-12-31,030530,,0.1486701375261484,,0.2386967581129241,,0.2539866263958693,68.05555555555556,2,0.6,60.0
2020-12-31,031980,,0.0842736928066324,0.3765136834362783,0.2022568023603716,,0.9293322067290658,91.66666666666666,3,0.4,75.0
2020-12-31,032640,,0.0751882354772243,,1.4307293202920544,,-0.1425579350721796,43.05555555555556,2,0.6,60.0
2020-12-31,033780,,0.2970100321144968,0.1900209379035014,0.3150868760447469,,1.0429675037165747,92.36111111111111,3,0.4,75.0
2020-12-31,034020,,0.0469316575030408,,3.378075024576676,,-0.5771162580275924,20.833333333333336,2,0.6,60.0
2020-12-31,034220,,0.0436067875466485,0.0029505420072175,1.9157469140725785,,-0.5319800490010355,21.52777777777778,3,0.4,75.0
2020-12-31,034730,,0.0226192881078545,,1.563379563249177,,-0.27779484416377076,35.41666666666667,2,0.6,60.0
2020-12-31,035420,,0.2143821427061658,0.1729471875829642,1.0848769120756907,,0.6485341160620256,81.94444444444444,3,0.4,75.0
2020-12-31,035720,,0.1092428339867833,0.1306100038298936,0.5037349826738464,,0.38849036998476355,72.22222222222221,3,0.4,75.0
2020-12-31,035760,,0.0972244847885399,,0.7123352305974554,,0.05076218401953454,59.02777777777778,2,0.6,60.0
2020-12-31,035900,,0.3215400312132923,0.2232494530400461,0.2045873567868152,,1.2448520637822142,94.44444444444444,3,0.4,75.0
2020-12-31,036830,,0.030688818021017,,0.2777770625610007,,0.003787274583966674,54.861111111111114,2,0.6,60.0
2020-12-31,036930,,-0.7837467615198576,-0.7154240035095469,1.223759653394548,,-1.7010433330692045,1.3888888888888888,3,0.4,75.0
2020-12-31,039030,,0.1890304629864078,0.1214843795429091,0.1473239712559001,,0.5903558026496295,78.47222222222221,3,0.4,75.0
2020-12-31,039200,,-9.8541021252804,-9.843608974227088,0.3390560411047319,,-1.518666241016345,3.4722222222222223,3,0.4,75.0
2020-12-31,041510,,-0.0842680091066295,,0.6291342581489863,,-0.3045789253437606,31.25,2,0.6,60.0
2020-12-31,042660,,0.0232864574388019,,1.6140637275635394,,-0.2868738348787374,31.944444444444443,2,0.6,60.0
2020-12-31,042700,,0.3192240847567978,0.2344014782517549,0.2285842430277602,,1.2783661600938467,95.13888888888889,3,0.4,75.0
2020-12-31,047050,,0.0211243090273489,0.0108473886449121,1.7649561317282332,,-0.5164377040395527,22.916666666666664,3,0.4,75.0
2020-12-31,047810,,0.0446673275598477,0.0240567261272097,2.7796587977938567,,-0.6261078420775783,20.13888888888889,3,0.4,75.0
2020-12-31,051910,,0.1672773638058843,,1.1263355858321051,,0.10919365604970847,62.5,2,0.6,60.0
2020-12-31,056190,,0.0835838997850644,0.0712145053486908,0.3997429470208286,,0.12710795588449403,63.888888888888886,3,0.4,75.0
2020-12-31,058470,,0.3856851198720297,,0.1286860321480342,,0.7621024264189225,85.41666666666666,2,0.6,60.0
2020-12-31,058610,,0.0731754242231434,0.0576347392220235,1.0190706435524657,,-0.0745471146561451,47.22222222222222,3,0.4,75.0
2020-12-31,060370,,-0.1110295231686227,0.615969067089491,0.1998472546298862,,0.5289914357445558,77.77777777777779,3,0.4,75.0
2020-12-31,064350,,,,1.9660079185324053,,-0.25405398917668415,37.5,1,0.8,15.0
2020-12-31,064760,,0.3377720646509268,0.2594386574494957,0.1127805807395927,,1.4330379882592852,97.22222222222221,3,0.4,75.0
2020-12-31,065350,,0.0396760666193783,0.0234655666535729,1.6357670602648262,,-0.4028351902760998,25.694444444444443,3,0.4,75.0
2020-12-31,066570,,0.0566788413338669,,0.640213780136737,,-0.01758564086173752,50.69444444444444,2,0.6,60.0
2020-12-31,066970,,-0.015722075121194,-0.0416506526549697,1.209814707647335,,-0.6810512795362825,18.055555555555554,3,0.4,75.0
2020-12-31,067310,,0.1849467315169775,0.0480156394123486,2.3700757139205013,,-0.1609260938531164,42.36111111111111,3,0.4,75.0
2020-12-31,068270,,0.4469507150962272,0.3203885675493264,0.3827077014329811,,1.636486242001149,98.61111111111111,3,0.4,75.0
2020-12-31,068760,,0.0893232551979364,,0.8229187026309973,,0.011749601965587327,56.25,2,0.6,60.0
2020-12-31,078600,,0.0762179670292603,0.059671357289428,1.3299748306977222,,-0.12450203670040495,44.44444444444444,3,0.4,75.0
2020-12-31,078930,,0.1206461312488135,0.0689951766893166,1.2894292334075927,,0.011169789252721274,55.55555555555556,3,0.4,75.0
2020-12-31,079550,,0.0197759536338495,0.0319920570950274,3.02850649030526,,-0.6977437649758353,17.36111111111111,3,0.4,75.0
2020-12-31,082270,,0.8871320001141986,,0.2017520119172314,,0.8938330376987276,88.88888888888889,2,0.6,60.0
2020-12-31,083650,,0.0451032158565438,0.0127363902961381,3.976389580976706,,-0.7675696509525436,15.277777777777779,3,0.4,75.0
2020-12-31,084370,,0.2471505378073998,0.1579394475558717,0.2072506876944807,,0.8385505625316981,88.19444444444444,3,0.4,75.0
2020-12-31,085660,,0.060840437435977,0.0131097409092697,0.9989518351486666,,-0.26825043396063414,36.11111111111111,3,0.4,75.0
2020-12-31,086280,,0.043998753910193,,1.1129726835677625,,-0.14106688080357985,43.75,2,0.6,60.0
2020-12-31,086450,,0.2010672975909699,0.1422488265923522,0.5293878136734153,,0.6167618561558564,81.25,3,0.4,75.0
2020-12-31,086520,,0.1040260026075873,0.0788563510586838,1.2254776693565193,,0.0284542569704921,57.638888888888886,3,0.4,75.0
2020-12-31,086900,,-0.3196798173393458,-0.0057724982701457,0.8906852890975927,,-1.0908045174035537,10.416666666666668,3,0.4,75.0
2020-12-31,087010,,-4.765821869836314,-4.675197132761852,2.7339565160880106,,-2.012362636414786,0.6944444444444444,3,0.4,75.0
2020-12-31,089030,,0.1985488782602213,0.1855264737746003,1.0071933085464706,,0.6807970166444908,82.63888888888889,3,0.4,75.0
2020-12-31,090430,,0.0514807986912445,,0.2687612886611273,,0.04831898938712023,58.333333333333336,2,0.6,60.0
2020-12-31,095340,,0.1370396039716955,0.0684263002441258,0.3986139310850147,,0.22624810161288367,65.97222222222221,3,0.4,75.0
2020-12-31,096530,,0.6422718435900673,0.4665336078960184,0.7336026892829661,,1.584194760430644,97.91666666666666,3,0.4,75.0
2020-12-31,096770,,-0.0034370458704443,,1.4924321414357915,,-0.31664704045696934,29.86111111111111,2,0.6,60.0
2020-12-31,097230,,0.0945022326120605,,5.19110993041511,,-0.4794830998697317,23.61111111111111,2,0.6,60.0
2020-12-31,098460,,0.0859465250152823,0.0318740321294528,0.1863762824145493,,0.023496909314719386,56.94444444444444,3,0.4,75.0
2020-12-31,101490,,0.0921204396696454,0.086991979025566,0.2379475232812907,,0.23911929799430545,66.66666666666666,3,0.4,75.0
2020-12-31,108490,,-0.1346893283535619,-0.1227460980211566,0.0561211213045814,,-1.0176024922340254,11.805555555555555,3,0.4,75.0
2020-12-31,112040,,-0.4043495271185525,-0.4852956283092852,0.3186619598512806,,-1.5144621062276697,4.861111111111112,3,0.4,75.0
2020-12-31,115180,,,,1.1574072107172195,,-0.08736511883113353,46.52777777777778,1,0.8,15.0
2020-12-31,122870,,0.047529611659639,0.0235483701612603,0.2760735459926038,,-0.10610201103450058,45.83333333333333,3,0.4,75.0
2020-12-31,128940,,-0.1209426271869667,0.3570237516870526,1.4100782079498766,,0.25916304845900334,68.75,3,0.4,75.0
2020-12-31,137400,,0.1408505028676287,0.0996343955788804,3.257429988182681,,-0.23432916379617524,38.19444444444444,3,0.4,75.0
2020-12-31,140410,,-0.7200662082534853,-0.8670240975515757,0.6142291768411838,,-1.575391765372225,2.083333333333333,3,0.4,75.0
2020-12-31,140860,,0.2438093504682695,0.2230578923960288,0.3801209263606442,,1.04839110299384,93.05555555555556,3,0.4,75.0
2020-12-31,141080,,-1.0059782233421015,-0.9735273683063282,0.1774272295368519,,-1.4853472941552428,6.944444444444445,3,0.4,75.0
2020-12-31,145020,,0.3914398442897148,,0.2012011786109485,,0.7599731707931157,84.72222222222221,2,0.6,60.0
2020-12-31,161390,,0.1191578859652821,0.075397908803776,0.4674125714292993,,0.20238045090949003,65.27777777777779,3,0.4,75.0
2020-12-31,161580,,-0.0508383841731084,-0.0379994085235468,2.3616352724082623,,-0.9764167717424058,12.5,3,0.4,75.0
2020-12-31,166090,,0.2547644911220094,0.1793840440054969,0.9357028072698984,,0.7871085816130972,86.11111111111111,3,0.4,75.0
2020-12-31,178320,,-0.0614107177869172,-0.1496944995731793,1.4716265387195342,,-1.2313423957468892,9.722222222222223,3,0.4,75.0
2020-12-31,180640,,1.5529551090009652,,1.5846305066915016,,0.6087597600090374,79.86111111111111,2,0.6,60.0
2020-12-31,183300,,0.2208722416156575,0.1963404868825004,1.098975102669654,,0.7495971670076025,84.02777777777779,3,0.4,75.0
2020-12-31,196170,,0.3049235887224106,0.2743333063677235,0.2590204402408631,,1.370489320196475,96.52777777777779,3,0.4,75.0
2020-12-31,204270,,0.1948415293456238,0.1772528314532267,0.2315968239022294,,0.801012927679184,86.80555555555556,3,0.4,75.0
2020-12-31,207940,,0.2058922427197579,0.2042426987606614,0.3641750341954834,,0.900948788391054,90.27777777777779,3,0.4,75.0
2020-12-31,213420,,0.2742384960682754,0.2386130204057339,0.1335780066867902,,1.221943180722905,93.75,3,0.4,75.0
2020-12-31,214150,,3.8259021002858713,2.846419802616757,0.1188868709566267,,1.707886757673199,99.65277777777779,3,0.4,75.0
2020-12-31,214370,,1.3990081689146432,1.139496442455586,0.0965564131702991,,1.707886757673199,99.65277777777779,3,0.4,75.0
2020-12-31,214450,,0.3254641398717474,0.2484107726255715,0.242181751288137,,1.342656178391062,95.83333333333334,3,0.4,75.0
2020-12-31,218410,,-0.397707189976353,-0.4914602454774862,0.3723508040958366,,-1.5255297848863543,2.7777777777777777,3,0.4,75.0
2020-12-31,222800,,0.0987539899922999,,1.8854287628825013,,-0.18792587008805606,39.58333333333333,2,0.6,60.0
2020-12-31,226950,,-4.733554893409966,-4.619620989265863,0.1104847751250409,,-1.476308002757445,8.680555555555555,3,0.4,75.0
2020-12-31,232140,,0.1305533203047094,0.1069870697798904,0.5223947653622141,,0.3368421137212394,70.83333333333334,3,0.4,75.0
2020-12-31,237690,,-0.3484920781386162,-0.3276458132066485,0.1464358161704944,,-1.4789585739444873,7.638888888888889,3,0.4,75.0
2020-12-31,240810,,0.2723489537287091,,0.4927972771332441,,0.4554417213514732,74.30555555555556,2,0.6,60.0
2020-12-31,241560,,0.1025259618588175,,0.4232104960869032,,0.12124443321045891,63.19444444444444,2,0.6,60.0
2020-12-31,247540,,0.0705727791176106,,,,-0.008321567060032248,52.77777777777778,1,0.8,20.0
2020-12-31,253450,,0.1507396605870572,0.0998272854392805,0.3801216645282579,,0.3798569373055832,71.52777777777779,3,0.4,75.0
2020-12-31,263750,,0.3426707637107509,,0.4358087926478595,,0.6115170663637012,80.55555555555556,2,0.6,60.0
2020-12-31,267250,,0.022077148601568,,,,-0.1078532955137464,45.13888888888889,1,0.8,20.0
2020-12-31,267260,,0.0738959125610626,,2.540655468634912,,-0.3740158374836206,27.77777777777778,2,0.6,60.0
2020-12-31,272210,,0.117702896050116,0.0825464741277684,1.8222030116716004,,-0.05218809782987502,49.30555555555556,3,0.4,75.0
2020-12-31,278470,,0.0827215505076383,0.0573279320789706,0.7743438968075872,,-0.005694504461056451,53.47222222222222,3,0.4,75.0
2020-12-31,281740,,0.1084239768278583,0.0621629812112445,1.3240293524322757,,-0.047522206326132604,50.0,3,0.4,75.0
2020-12-31,290650,,0.2907019772976081,,0.3489603777116538,,0.5227604364710048,77.08333333333334,2,0.6,60.0
2020-12-31,293490,,0.1410546933523709,0.1790635025993308,0.2642078198487765,,0.6909153755415786,83.33333333333334,3,0.4,75.0
2020-12-31,298040,,0.032525442994354,0.0254328048752867,3.2220528868337897,,-0.7368926211505725,16.666666666666664,3,0.4,75.0
2020-12-31,298380,,-17.997554621198603,-14.549460771821536,0.098154851319212,,-1.476308002757445,8.680555555555555,3,0.4,75.0
2020-12-31,307950,,0.0563061936764289,0.0379997256015375,0.957550626960088,,-0.17257300647003374,40.97222222222222,3,0.4,75.0
2020-12-31,319660,,0.1703159593948794,0.1103448059021469,0.2483058418661975,,0.48796363879185106,75.0,3,0.4,75.0
2020-12-31,326030,,-16.068046301644586,-16.077829687656155,0.2665984307138963,,-1.5037294779053894,6.25,3,0.4,75.0
2020-12-31,336370,,0.1011914183927683,-0.0315625509242314,2.498178710642369,,-0.6675978862147143,18.75,3,0.4,75.0
2020-12-31,357780,,0.2353916578398284,,0.4069776833906853,,0.3972823706218017,72.91666666666666,2,0.6,60.0
2020-12-31,950160,,-20.48052481229425,,0.4359705986827478,,-0.7386446777980384,15.972222222222221,2,0.6,60.0
2021-12-31,000100,,0.0144323582412572,0.4153502368134,0.2867331962854783,0.0241848644985849,0.6212224904818424,71.71052631578947,4,0.19999999999999996,75.0
2021-12-31,000150,-0.0002488314331768,0.0684777807463026,-0.0004777766579651,2.3840210601319063,-0.0001954271393787,-1.3225479208880675,12.5,5,0.0,100.0
2021-12-31,000250,-0.0083615173850883,-0.2091852934096647,-0.0492642876411435,0.3658009194627858,-0.03937491579281,-1.7822836562762403,9.868421052631579,5,0.0,100.0
2021-12-31,000270,,0.0747492136716529,,0.9091341336518765,0.0995285857583826,0.10328435273773248,57.89473684210527,3,0.4,75.0
2021-12-31,000660,,0.353384710152809,,0.4182037585775739,0.1838700855189011,0.9828687671344095,78.28947368421053,3,0.4,75.0
2021-12-31,000720,0.0164191465341464,0.050635485534294,0.0340939275928848,1.0316246704323455,0.0333108276986077,-0.5396877459095664,28.289473684210524,5,0.0,100.0
2021-12-31,000880,0.0255171973272433,0.0427206844933305,0.0384394707632754,8.477863667836049,0.0183932968191431,-0.7991634985911233,20.394736842105264,5,0.0,100.0
2021-12-31,001040,0.0101235078397048,0.0562041894920189,0.0181161727993789,1.5019066270420651,0.0468285304859116,-0.7545631567228538,21.710526315789476,5,0.0,100.0
2021-12-31,003230,0.0406884314030986,0.0939724811031868,0.0911343403922055,0.7123416224393694,0.0658326493854221,0.32907298953980946,67.76315789473685,5,0.0,100.0
2021-12-31,003380,,0.0859820716584204,,1.7403639708728442,0.0419557561984676,-0.23639676121301673,36.18421052631579,3,0.4,75.0
2021-12-31,003490,,0.4471673505933666,-0.8885773301614159,0.7552333199545582,0.0899466761006753,-0.007329475876057118,46.05263157894737,4,0.19999999999999996,75.0
2021-12-31,003550,,0.6167845617073552,,0.1386894434343369,0.0338613599828755,0.7868972435274831,74.3421052631579,3,0.4,75.0
2021-12-31,003670,0.02389732851152,0.0623253584790775,0.0809567402105293,0.5622340470126582,0.0195485828202489,-0.20114496899282092,38.15789473684211,5,0.0,100.0
2021-12-31,005290,0.0634172305224351,0.1839323705397424,0.1631341591873837,1.1228517479047475,0.0630065847996243,1.0162018080518165,78.94736842105263,5,0.0,100.0
2021-12-31,005380,,0.0556573511408441,,1.8077503050487125,-0.0154556317903118,-0.48372189228123896,29.605263157894733,3,0.4,75.0
2021-12-31,005490,,0.1510268090946049,0.2700780848510233,0.7177350535469961,0.0442223504739091,0.5149216720346058,71.05263157894737,4,0.19999999999999996,75.0
2021-12-31,005930,0.042915976672644,0.213810554582061,0.1661728318263351,0.3829770081771936,0.1131275805305115,0.9801964496252346,77.63157894736842,5,0.0,100.0
2021-12-31,006260,0.0132925934417698,0.0548308075322345,0.0220455197359768,1.7363135284052529,-0.0220572296157727,-0.9478309149201978,17.105263157894736,5,0.0,100.0
2021-12-31,006400,,0.1085782457284161,,0.6485358777520467,0.0704013349066857,0.1332714197432026,59.210526315789465,3,0.4,75.0
2021-12-31,006730,-0.0106978594957497,0.0412173196536689,-0.2812497036812025,2.1577452776043646,0.006022353635196,-2.110744823712651,7.894736842105263,5,0.0,100.0
2021-12-31,007390,0.073817341177832,-0.7398831714045598,1.1523520088526245,0.1313069184096068,-0.0867940866013468,0.6486042917789872,72.36842105263158,5,0.0,100.0
2021-12-31,007660,-0.0569407824413822,0.132049366491758,-0.0301278901017672,6.150188285046678,0.0152518234270704,-1.7412403261681575,10.526315789473683,5,0.0,100.0
2021-12-31,009150,,0.170278394755741,,0.4700903220238548,,0.19851819673943913,62.5,2,0.6,60.0
2021-12-31,009540,,0.0398475777539526,,0.5184829850654674,,-0.05203864923639936,44.07894736842105,2,0.6,60.0
2021-12-31,009830,0.11135816707737,0.0691274725819726,0.3112527204352363,1.1401758019250026,0.0235216804796727,1.2994014066733435,84.21052631578947,5,0.0,100.0
2021-12-31,010120,,0.0893562403840149,,0.9043019960202114,0.0623973948362545,0.01693078686154577,49.34210526315789,3,0.4,75.0
2021-12-31,010130,,0.5137016307889144,,0.2305420917396355,0.0793671028706217,0.9067195712920978,75.6578947368421,3,0.4,75.0
2021-12-31,010140,,-0.0741944979750808,,3.182571123647381,0.0589825311935682,-0.715323338129133,22.36842105263158,3,0.4,75.0
2021-12-31,010620,,0.0553104841599084,,,,-0.06173810482292812,43.42105263157895,1,0.8,20.0
2021-12-31,010950,,0.07719773854438,,1.7234599068892016,0.0140062680113022,-0.3348532260512548,32.89473684210527,3,0.4,75.0
2021-12-31,011070,,0.0883987693368998,,1.6720154900312003,0.0879087210495016,-0.07545673001801084,42.10526315789473,3,0.4,75.0
2021-12-31,011200,0.4883477355373761,0.5653777138061046,0.5726148620604572,0.9984782384999058,0.3881165974338811,2.858518179343249,99.3421052631579,5,0.0,100.0
2021-12-31,012330,,0.0458061099771869,,0.4319036317540428,0.0439267848600316,-0.015937302867919674,45.39473684210527,3,0.4,75.0
2021-12-31,012450,0.0172207009822018,0.0793266722331433,0.0447333853607067,1.8348971175452893,0.0099342083808119,-0.6958748599871403,23.684210526315788,5,0.0,100.0
2021-12-31,015760,-0.0147661508900017,-0.0568994374330702,-0.0623175405454149,2.008260489423477,0.0330294154945643,-1.8000046770277836,9.210526315789473,5,0.0,100.0
2021-12-31,017670,0.0285985284363946,0.0805172263852854,0.1482658466156792,0.90103830510067,0.0748972059849753,0.17342338020237386,61.18421052631579,5,0.0,100.0
2021-12-31,018260,,0.065656794974705,0.0542251505388096,0.3806462664623855,0.1002278219633388,0.12277196224960386,58.55263157894737,4,0.19999999999999996,75.0
2021-12-31,018880,,,,2.358333576402215,0.0294987010698087,-0.40556641500148505,31.57894736842105,2,0.6,35.0
2021-12-31,021240,0.084387563911337,0.1753819948084991,0.1461234489508879,1.0439859319265063,0.079187097033104,1.3187881818229479,84.86842105263158,5,0.0,100.0
2021-12-31,028050,0.0292296519683405,0.0795805025603815,0.0560757713347983,1.9777777862867671,0.0932409736242495,-0.2020625604465316,37.5,5,0.0,100.0
2021-12-31,028260,0.012570354476467,0.0169832740115783,0.0451768730289739,0.6532933502656165,0.0217675615722552,-0.6069315698620207,25.657894736842106,5,0.0,100.0
2021-12-31,028300,0.0129720597265655,-2.4839897638311284,0.68715541062256,0.2406351769717807,-0.0661874714784454,-0.5437856177738888,27.631578947368425,5,0.0,100.0
2021-12-31,030200,0.021272627746398,0.0615043437897172,0.0543228645111399,1.2258863899617618,0.1161136797866141,-0.16424101318597675,39.473684210526315,5,0.0,100.0
2021-12-31,030530,,0.1032947202417208,,0.2777986381805458,0.0203376018205809,0.051147819867902566,53.289473684210535,3,0.4,75.0
2021-12-31,031980,0.0321686809260912,0.3284652007338001,0.3468452710645878,0.2135410746299665,0.0720246408475098,1.2875899576618803,83.55263157894737,5,0.0,100.0
2021-12-31,032640,,0.0795815182945556,,1.3639226202497496,0.1264479067200578,0.0948244702307332,57.23684210526315,3,0.4,75.0
2021-12-31,033780,0.0395511793089409,0.2702672706085719,0.2292574175227498,0.2678455088618988,0.1026035514228702,1.1496970879223591,81.57894736842105,5,0.0,100.0
2021-12-31,034020,,0.0702480873969839,,1.9873424810911475,0.0134225355534233,-0.4075719319149211,30.92105263157895,3,0.4,75.0
2021-12-31,034220,0.03460537020511,0.1233360764669682,0.1080782215166303,1.5737145673684612,0.1019963027534447,0.21927958767755026,63.81578947368421,5,0.0,100.0
2021-12-31,034730,,0.0609126604969844,,1.584425197959608,0.0214897319270166,-0.3111397503354844,33.55263157894737,3,0.4,75.0
2021-12-31,035420,0.020414362582249,0.2025016525481901,0.1868433873335079,0.3616918451438825,0.0359283309781478,0.31710165118406447,67.10526315789474,5,0.0,100.0
2021-12-31,035720,0.0942889649931831,0.0966088759289859,0.4976386154550057,0.6717976330759783,0.0519049557470897,1.8492025789464483,90.13157894736842,5,0.0,100.0
2021-12-31,035760,,0.1210278542891234,,0.6570775290236449,0.0943540554110138,0.22801024321588573,65.13157894736842,3,0.4,75.0
2021-12-31,035900,0.083520401475377,0.3183147297150405,0.2899372963999252,0.2582337076207012,0.1481461683464429,2.288032416172859,96.71052631578947,5,0.0,100.0
2021-12-31,036830,,0.1268456028090339,,0.3497876756323945,-0.0030190549270752,0.006714528666354608,47.368421052631575,3,0.4,75.0
2021-12-31,036930,0.1038541625098588,0.2690828162646942,0.2981348988885298,1.1540038034516051,0.1164269412733079,1.9207920142204422,92.10526315789474,5,0.0,100.0
2021-12-31,039030,0.0530354137845664,0.2169839423144899,0.2201447697362646,0.1555560302559429,-0.034348197742675,0.9075492356383126,76.31578947368422,5,0.0,100.0
2021-12-31,039200,-0.1648606717512988,-8.211444407352236,-8.100712120741658,0.5999307672192955,-0.0175746288787181,-2.763030874094955,5.921052631578947,5,0.0,100.0
2021-12-31,041510,,0.0911558016989226,,0.6552771685527388,0.0604347716405644,0.06906636698016017,55.26315789473685,3,0.4,75.0
2021-12-31,042660,,-0.0197676308788263,,2.9731338841798,0.0440528541256772,-0.6611700620365456,24.342105263157894,3,0.4,75.0
2021-12-31,042700,0.0942877036781758,0.3373007878817933,0.2909356755753348,0.2922649093137273,0.0213168375384525,1.9273215255961773,92.76315789473685,5,0.0,100.0
2021-12-31,047050,0.0208207388434124,0.0162280985797926,0.0075347713146819,2.354969663589084,-0.1246666572183684,-1.3509435792516804,11.842105263157894,5,0.0,100.0
2021-12-31,047810,,0.0063469727142455,0.0240567261272097,3.324026705916354,0.0079619189486275,-0.8739368027075411,17.763157894736842,4,0.19999999999999996,75.0
