date,code,pred_return_60d,pred_mdd_60d,pred_return_90d,pred_mdd_90d,prob_top20_60d,prob_top20_90d,score,score_score,close,quality_score,vol_20,vol_60,vol_ma_20,volume,rsi_14,name,market,sector,mom_60d,turnover_20d,vol_20d,pred_return_60d_pct01,pred_return_90d_pct01,ret_score_v11,ret_score,prob_score,qual_score,tech_score,pred_score,risk_penalty,market_regime_score,final_score_v5,final_score,market_up,market_status_date,market_kospi_close,market_kospi_ma20,market_vol_5d,market_foreign_5d,generated_at,model_version
2026-01-02,207940,0.031127564251935,-0.0940832945527543,0.0249564061304488,-0.1199912089102786,0.0036873619659343,0.0035854334734671,3.112756425193508,0.0,1683000.0,0.1207685394177551,0.0158236880659342,0.0211377299136004,44209.95,46684.0,44.98591948076327,삼성바이오로직스,KOSPI,바이오/제약,0.0,0.0,0.0158236880659342,0.504950495049505,0.4306930693069307,48.26732673267327,48.027771793874386,0.365678341819414,54.36049338345955,48.302370606844754,60.0,0.8125305190528229,1.05,32.95122635627784,32.95122635627784,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
2026-01-02,035900,0.0296669070492434,-0.1447933079823464,0.1406532614120901,-0.1695649856352934,0.0705467349337381,0.0946246772057352,2.9666907049243463,0.0,77500.0,0.3020688993653994,0.0204645950346899,0.0237252403127194,335464.95,1335245.0,71.71489114973504,JYP Ent.,KOSDAQ,인터넷/플랫폼·콘텐츠,0.0,0.0,0.0204645950346899,0.49504950495049505,0.693069306930693,55.44554455445544,50.59603386066215,7.777011761533722,58.99605874208447,54.18884744706866,60.0,0.722018382433115,1.05,32.69196791903992,32.69196791903992,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
2026-01-02,030200,0.0632987378192964,-0.1258805667256056,0.1701190977741611,-0.1548803410134493,0.0734337598420448,0.052835804247134,6.32987378192964,0.0,51300.0,0.060844975180716,0.0178902580766148,0.0137807023863294,437890.45,332173.0,43.87393495367147,KT,KOSPI,통신,0.0,0.0,0.0178902580766148,0.599009900990099,0.7475247524752475,64.35643564356435,52.7819944017382,6.725437316357155,52.82834199323191,48.05748010950431,60.0,0.7548219632942431,1.05,32.6502359043175,32.6502359043175,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
2026-01-02,377300,0.1891151839301623,-0.1536493773973659,0.3628409710028109,-0.2012111213676454,0.1347295484998332,0.1349471547829149,18.91151839301624,0.0,50800.0,-0.0496764576526126,0.0240892778023879,0.0191557119540359,376810.25,362333.0,58.21868686518391,카카오페이,KOSPI,인터넷/플랫폼·콘텐츠,0.0,0.0,0.0240892778023879,0.8267326732673267,0.8910891089108911,84.6039603960396,61.29046357286653,13.47948303847577,50.002482598492044,51.21660089243729,60.0,0.686081351137064,1.05,32.58916961762964,32.58916961762964,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
2026-01-02,035760,0.0947389509506029,-0.1703965020626096,0.1195688877654113,-0.2167246895035122,0.3031584189896937,0.1360706734574806,9.473895095060293,0.0,66700.0,0.0971073108925921,0.0212407871725611,0.0191913841328617,44325.3,74295.0,60.64103020290903,CJ ENM,KOSDAQ,인터넷/플랫폼·콘텐츠,0.0,0.0,0.0212407871725611,0.6732673267326733,0.6485148514851485,66.58415841584157,52.04444816680022,25.303209533002978,53.755512944780726,51.75006952464592,60.0,0.6647066413790899,1.05,32.41721471884718,32.41721471884718,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
2026-01-02,003490,0.0786912811136746,-0.1042971785443788,-0.0294014300417371,-0.1356649138372986,0.0479545133430649,0.0361554670995488,7.869128111367463,0.0,22200.0,-0.1037251628985912,0.0132790000181403,0.0128605522298131,1364951.6,1660008.0,47.384742370911816,대한항공,KOSPI,,0.0,0.0,0.0132790000181403,0.6435643564356436,0.3069306930693069,54.25742574257425,48.42336649906419,4.441479947001007,48.620542122537444,48.83065937012143,60.0,0.7969020415390072,1.05,32.37728904084699,32.37728904084699,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
2026-01-02,041510,0.1293638515045931,-0.1635729523907862,0.070784820373593,-0.2205524271809867,0.2335088017423802,0.2461707990175906,12.936385150459316,0.0,132400.0,0.2558239175804057,0.0303741490385505,0.0284510178735226,186295.95,465998.0,69.40365422270598,에스엠,KOSDAQ,,0.0,0.0,0.0303741490385505,0.7574257425742574,0.5544554455445545,69.65346534653465,52.14610261942117,23.73074009249433,57.81364721441479,53.67984759433507,60.0,0.6523062826099695,1.05,32.343297293310926,32.343297293310926,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
2026-01-02,029780,0.1916589025451656,-0.1628482264822758,0.4582171227124121,-0.1987829196485687,0.0659229250808588,0.218067710434189,19.16589025451656,0.0,54300.0,-0.1503374970377305,0.0193081892962705,0.0143789655110938,87975.7,61165.0,47.31029750313109,삼성카드,KOSPI,,0.0,0.0,0.0193081892962705,0.8415841584158416,0.9158415841584159,86.38613861386139,63.46795015723957,11.156636068685785,47.428737972328136,48.81426450108225,60.0,0.6873356036106052,1.05,32.003428602652704,32.003428602652704,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
2026-01-02,064760,0.1843863987643723,-0.1736406060210297,0.6805564614622068,-0.2340607376122823,0.1295606059895923,0.1848899333181632,18.43863987643724,0.0,146100.0,0.07436798402402,0.0270255340554208,0.0308182470194015,43700.0,50260.0,49.189500928243646,티씨케이,KOSDAQ,,0.0,0.0,0.0270255340554208,0.8217821782178217,0.9603960396039604,86.33663366336633,67.5331057491603,14.615940418816356,53.17410408303968,49.22811833642585,60.0,0.6396958073825485,1.05,31.94973403499721,31.94973403499721,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
2026-01-02,096770,0.3837530405516007,-0.16406599607521,0.2498778391645562,-0.2088768781622975,0.0971191615268782,0.1023202752045737,38.37530405516007,0.0,99900.0,0.0173861408464293,0.019259923870453,0.0281477466560319,245859.0,222145.0,28.443686646451027,SK이노베이션,KOSPI,정유/화학,0.0,0.0,0.019259923870453,0.9455445544554455,0.8168316831683168,90.69306930693068,65.1506856114817,9.867949563018685,51.717167878495374,44.659302266216876,60.0,0.6796351223108525,1.05,31.859207401026698,31.859207401026698,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
2026-01-02,232140,0.7219196018554854,-0.2431437068324392,0.9948913061408976,-0.3354643888003659,0.417844091564913,0.47416231612858,72.19196018554854,0.0,15700.0,0.0808277794942792,0.0410975734953057,0.0351887398881003,717216.65,1908682.0,64.09811162682891,와이씨,KOSDAQ,,0.0,0.0,0.0410975734953057,1.0,1.0,100.0,86.40585393290627,43.4739558934013,53.33927090407845,52.51141679938212,60.0,0.5,1.05,31.844884633419237,31.844884633419237,True,2026-01-02,4309.63,4112.157,0.0122916303524332,2789410410939.0,2026-01-02 17:33:39,
