date,code,roe,op_margin,debt_ratio,ocf_to_assets,net_margin
2024-12-31,001440,,0.0338267083811534,0.5644215801800614,-0.0354802576032891,
2025-12-31,001440,,0.034540828890448336,1.9248430025902188,-0.07278024989819774,
2020-12-31,003230,,0.1398592060353889,0.5984413801992131,,0.1053180805676613
2021-12-31,003230,0.0406884314030986,0.0939724811031868,0.7123416224393694,0.0658326493854221,0.0911343403922055
2022-12-31,003230,0.0754896614483297,0.0913852922265246,0.9312762087396306,0.0746161332540174,0.1476052696725097
2023-12-31,003230,0.0764573259719712,0.1295483905932875,1.957974035815456,0.1141088516339377,0.1127690192851053
2024-12-31,003230,0.0778463314706688,0.198906908512118,2.009998280495227,0.1765550209566954,0.1338065786771604
2025-12-31,003230,,0.20711468902949892,1.8974461201202122,0.11664654734494821,
2020-12-31,003380,,0.0353901840437511,1.7179486689619274,,
2021-12-31,003380,,0.0859820716584204,1.7403639708728442,0.0419557561984676,
2022-12-31,003380,,0.0703631446771918,1.8307975002964183,0.0836009816214166,
2023-12-31,003380,0.0026695329207395,0.05456275880336,2.518043227777764,0.0424006322012669,0.0047099162001957
2024-12-31,003380,0.0511179390488892,0.0835879307598193,2.669937813633502,0.0445953386315643,0.0910662262889014
2025-12-31,003380,0.01675994123939411,0.07718432623272539,2.7490699704247894,0.05458370888243736,0.030951830727572346
2020-12-31,003490,,-0.0428444374907857,0.8738809343427818,,-0.8885773301614159
2021-12-31,003490,,0.4471673505933666,0.7552333199545582,0.0899466761006753,
2022-12-31,003490,,0.6291295949799147,0.7205168441411771,0.1547528582068982,
2023-12-31,003490,,0.455257015070129,1.986892389898402,0.1069558991042601,
2024-12-31,003490,,0.5610073289082647,1.9922728290165697,0.0907204826816616,
2025-12-31,003490,,0.11434958717264639,3.3259959181608623,0.07452020661729943,
2020-12-31,003550,,0.7561816869864202,0.1574856176808979,,
2021-12-31,003550,,0.6167845617073552,0.1386894434343369,0.0338613599828755,
2022-12-31,003550,,0.5902832675335393,0.0935980472569508,0.013133477761434,
2023-12-31,003550,,0.4866398314670556,1.114445966578829,0.021038858517123,
2024-12-31,003550,,0.4541984732824427,0.1084729602371511,0.0340307042631581,
2025-12-31,003550,,0.3562378030892463,0.10488276041149508,0.022793006194305684,
2020-12-31,003670,,0.0498661640615818,1.0430613155228707,,0.0176308556055528
2021-12-31,003670,0.02389732851152,0.0623253584790775,0.5622340470126582,0.0195485828202489,0.0809567402105293
2022-12-31,003670,0.0255658263203913,0.0776609565114744,0.7948660578618121,-0.0343770657667268,0.0623072315726193
2023-12-31,003670,,0.0450273819443614,2.3300745967350367,-0.1082035846593431,
2024-12-31,003670,-0.0004578311933603,0.0014820241001388,2.9230191817291526,0.0756344504951929,-0.0013094112113133
2025-12-31,003670,0.010383109058558344,0.07621179572862662,2.0395144198858954,-0.020680548977538904,0.05309693165520803
2020-12-31,005290,,0.2069561614115495,1.144582121692134,,0.1463146516745317
2021-12-31,005290,0.0634172305224351,0.1839323705397424,1.1228517479047475,0.0630065847996243,0.1631341591873837
2022-12-31,005290,0.0863905740691009,0.2711903948667301,0.9971827354866032,0.10138212910802,0.2334181901833113
2023-12-31,005290,0.0427648959050767,0.1999024754339881,1.9659580455384087,0.0437101341960663,0.1513219322998646
2024-12-31,005290,0.0348564477487642,0.2421986976754044,1.876251298759332,0.0991958692258963,0.1303410410382819
2025-12-31,005290,,0.3152499990308252,0.8155351434871156,0.07625177443804437,
2020-12-31,005380,,-0.011380372044892,1.730335597166749,,
2021-12-31,005380,,0.0556573511408441,1.8077503050487125,-0.0154556317903118,
2022-12-31,005380,,0.0411563667653067,1.882228582735639,0.0284650434180937,
2023-12-31,005380,,0.0932085557467328,1.7578759689829135,-0.00127844795568,
2024-12-31,005380,,0.0834157730610171,2.744826045469832,-0.0056534392000162,
2025-12-31,005380,,0.05430623639918009,1.827611786956804,-0.011005942669022552,
2020-12-31,005490,,0.0467497436949668,0.7177350535469961,,0.0738767162932565
2021-12-31,005490,,0.1510268090946049,,0.0442223504739091,0.2700780848510233
2022-12-31,005490,,0.0434676149400253,,0.0309445191794701,0.2031462412181363
2023-12-31,005490,,0.0630887858561809,1.7068388157176249,0.0411111236126379,
2024-12-31,005490,,0.040562832509344,0.6714696354957573,0.043145463416362,
2025-12-31,005490,,0.0370062571246238,0.6533406254434841,0.025891598736511937,
2023-12-31,005830,0.04005299439013961,0.5279272301938974,5.379019099120332,,0.4067854355084675
2024-12-31,005830,,,6.4238607416408575,,
2025-12-31,005830,0.03283555766903832,0.49719690397593486,7.138549185426102,,0.3696605414662175
2020-12-31,005930,,0.1844753671217558,0.3608819065757509,,0.1397866112260648
2021-12-31,005930,0.042915976672644,0.213810554582061,0.3829770081771936,0.1131275805305115,0.1661728318263351
2022-12-31,005930,0.0292647435612014,0.1413363838874064,0.3634938123836662,0.098940590865375,0.1222843522048488
2023-12-31,005930,0.0164903353801875,0.0361033538159947,0.2489025423907787,0.0523218871519735,0.0867027842529325
2024-12-31,005930,,0.1161001053228022,0.2718897779181751,0.1037239793438696,
2025-12-31,005930,,0.14136433925748684,0.2664031293681372,0.10792411236409602,
2023-12-31,005940,,,7.202654841473637,-0.0023083568061720333,
2024-12-31,005940,,,8.102688109765168,-0.0505251992800803,
2025-12-31,005940,0.03325460294368487,,7.948916229379168,-0.06756735615311876,
2020-12-31,006260,,0.0535621712892083,1.58966353497668,,0.0267767583674394
2021-12-31,006260,0.0132925934417698,0.0548308075322345,1.7363135284052529,-0.0220572296157727,0.0220455197359768
2022-12-31,006260,0.0294373550173704,0.04945698943357,2.175921467734266,-0.0022072108901352,0.0408367226745193
2023-12-31,006260,0.0109271591624054,0.0623313214042875,2.779996037971901,0.0047888495528147,0.0176227462225361
2024-12-31,006260,,0.0415860832293447,1.7974827568528486,-0.0035813202769615,
2025-12-31,006260,,0.06991697617398648,2.080447155509048,0.022806367979894222,
2020-12-31,006400,,0.0865987897714165,0.6050846624189916,,
2021-12-31,006400,,0.1085782457284161,0.6485358777520467,0.0704013349066857,
2022-12-31,006400,,0.1054181133458672,0.7961365664539337,0.0720562232814477,
2023-12-31,006400,,0.0833884737242625,1.745044317104217,0.0525027115267833,
2024-12-31,006400,,0.0009273549592488,0.8048023502516509,-0.0134574687070384,
2025-12-31,006400,,0.08802516723600155,0.7967353771324466,0.010912062875295194,
2020-12-31,006730,,0.0082037457585058,1.883829415501342,,1.6534900021167738
2021-12-31,006730,-0.0106978594957497,0.0412173196536689,2.1577452776043646,0.006022353635196,-0.2812497036812025
2022-12-31,006730,-0.0027518929697579,0.1838831869665018,1.594133848528051,0.0124807194093777,-0.0536864077258294
2023-12-31,006730,6.305440981376274e-05,0.2401466908471419,2.67176509961372,0.0179043006027799,0.0011434596386674
2024-12-31,006730,-0.0017001786372842,0.2662029293133524,2.413805807548052,,-0.0358270651746907
2025-12-31,006730,0.0262569978501757,0.3032494822993751,2.390276438199321,0.0179279084736492,0.4854346871625565
2023-12-31,006800,,0.8947272271616176,10.207005650504975,-0.020126817601741467,
2024-12-31,006800,,1.6432152776298723,10.816312345476527,-0.056195788477738214,
2025-12-31,006800,,0.033390528879204594,10.218146846230686,-0.040918649316377294,
2020-12-31,007390,,-0.7338544781689484,0.3223385363112283,,-1.2936031137167023
2021-12-31,007390,0.073817341177832,-0.7398831714045598,0.1313069184096068,-0.0867940866013468,1.1523520088526245
2022-12-31,007390,-0.0744048506117495,-0.6123017310692795,0.7137401471451861,-0.2437284795708243,-0.7843782898113483
2023-12-31,007390,-0.0173142283376279,-0.4305554070010136,1.079587467550409,0.0153155822228355,-0.2667155296165898
2024-12-31,007390,-0.0084079125251644,-0.1695411016432039,1.105372677289166,0.0029586665141905,-0.0926628067236805
2025-12-31,007390,-0.0202520391997848,-0.3571129381819893,1.137192762996263,-0.0046802273707066,-0.3256583984127127
2020-12-31,007660,,0.0291335786619951,4.6966608105324505,,-0.0003995445591583
2021-12-31,007660,-0.0569407824413822,0.132049366491758,6.150188285046678,0.0152518234270704,-0.0301278901017672
2022-12-31,007660,0.2389535805698271,0.2010610219589875,1.758681352764876,0.0320424853688818,0.1885286153218592
2023-12-31,007660,0.0349860084602029,0.0792046091353625,2.3000759153753165,0.0809277818638639,0.0494303258567119
2024-12-31,007660,0.0468372078250882,0.1255459255734845,2.13689009097491,0.1404298260080055,0.0704809290912409
2025-12-31,007660,0.0659912587007856,0.19730902489442803,1.6306284049124329,0.10177117369650983,0.15943906397350613
2020-12-31,009150,,0.132206833432507,0.5974511670182543,,
2021-12-31,009150,,0.170278394755741,0.4700903220238548,,
2022-12-31,009150,,0.1304520158936595,0.4300019192225034,,
2023-12-31,009150,,0.0779321857318275,0.4257258618037781,,
2024-12-31,009150,,0.0859839968612733,0.4717404942354344,,
2025-12-31,009150,,0.09009139887370377,0.46855529476919827,,
2020-12-31,009540,,0.0117526084607855,1.0034702608818908,,
2021-12-31,009540,,0.0398475777539526,0.5184829850654674,,
2022-12-31,009540,,0.0442584196047945,1.6464382131903,,
2023-12-31,009540,,0.013760630457564,1.633767306250726,,
2024-12-31,009540,,0.0637885301754839,1.359818672922772,,
2025-12-31,009540,,,1.4089041024168796,,
2020-12-31,009830,,0.0960115218784417,1.543331123391993,,0.1661245877856405
2021-12-31,009830,0.11135816707737,0.0691274725819726,1.1401758019250026,0.0235216804796727,0.3112527204352363
2022-12-31,009830,,0.1035082169072147,1.4770170471154995,-0.008674026215653,
2023-12-31,009830,,0.0336097771513014,1.617427230717066,0.0057833497170185,
2024-12-31,009830,,-0.0292044034667424,1.9305722213751249,-0.0216404310100261,
2025-12-31,009830,,-0.002204905841187332,1.8925974064514428,-0.008786759278346984,
2020-12-31,010060,,0.0386042986114682,0.4288105937915443,0.0018872114329772,
2021-12-31,010060,,0.2189443112801305,0.4564199221822357,0.0808386929811997,
2022-12-31,010060,,0.2254315788982544,0.4165224810361406,0.0773801093939853,
2023-12-31,010060,0.0218399614950952,0.1894279054920896,0.5208688206228407,0.0985251490943141,0.165775850339351
2024-12-31,010060,-0.0042808589593243,0.0225687114855821,0.6340941097598036,0.0268479468165135,-0.0206028429566118
2025-12-31,010060,-0.016012614193596,-0.0631171077920394,0.6998547414269771,0.0734298449101746,-0.0868615837508389
2020-12-31,010120,,0.0484117613571168,0.8260565151930209,,
2021-12-31,010120,,0.0893562403840149,0.9043019960202114,0.0623973948362545,
2022-12-31,010120,0.0092238314497207,0.0978960180994315,1.0566528619082378,-0.0345285874873287,0.0222097947271669
2023-12-31,010120,0.0252607499533838,0.0784350009687761,1.1895459254050929,0.0309338271564521,0.0454083725748012
2024-12-31,010120,,0.0650715917249426,1.1647522432678634,0.0300215244852248,
2025-12-31,010120,,0.11025404767353968,1.2593920371609906,0.05642379105767837,
2020-12-31,010130,,0.6656371735794561,0.168017392434867,,
2021-12-31,010130,,0.5137016307889144,0.2305420917396355,0.0793671028706217,
2022-12-31,010130,,0.2137905357653196,0.3525495370658452,0.0996795402637609,
2023-12-31,010130,,0.0699530892645275,1.2501187373090927,0.0460753554387164,
2024-12-31,010130,,0.0467713943393518,1.4464588338972568,0.028073356677827,
2025-12-31,010130,,0.06572592559407414,0.9629821478507306,-0.03285704471726474,
2020-12-31,010140,,,2.0864799843998503,,
2021-12-31,010140,,-0.0741944979750808,3.182571123647381,0.0589825311935682,
2022-12-31,010140,,-0.1199309452992556,2.753895078644892,-0.1002646610719786,
2023-12-31,010140,,0.0374608237923588,3.2868434462854474,-0.0271722734747833,
2024-12-31,010140,,0.0516020587596225,4.040539582561497,-0.0023422276835244,
2025-12-31,010140,,0.09036008878647003,3.6852154366173346,0.11268191691880217,
2020-12-31,010170,-0.0428670943048945,-0.1732844749142463,0.7492382676287673,-0.0184591921511874,-0.1984991122601212
2021-12-31,010170,-0.020501010323232,-0.0926263366474169,0.8500537710767757,-0.032190737138272,-0.0974322348037618
2022-12-31,010170,-0.0070060135448685,0.0416062517566383,1.2775826723608843,-0.1112043866082397,-0.0197512726528048
2023-12-31,010170,-0.1105297824939787,-0.2024909271240788,2.5064454992470435,,-0.2691504350043224
2024-12-31,010170,-0.0920458694127188,-0.101052394032783,4.094796268597882,-0.1163655926286049,-0.1523377712777776
2025-12-31,010170,-0.11772500562045432,-0.1549879348579385,3.1544524379054186,-0.06384068830605125,-0.18907574685518552
2020-12-31,010620,,0.0456425928549914,,,
2021-12-31,010620,,0.0553104841599084,,,
2022-12-31,010620,,0.015945644587381,0.540903071866334,0.0333401187965964,
2023-12-31,010620,,-0.0079052946608067,1.2431073148647336,-0.0465952044671397,
2024-12-31,010620,,0.0327098292825866,1.231068854320705,0.1364533686724035,
2025-12-31,010620,,0.1544257699937926,1.1629224804031666,0.1158952633189685,
2020-12-31,010950,,-0.0023725470835572,1.893721881012184,,
2021-12-31,010950,,0.07719773854438,1.7234599068892016,0.0140062680113022,
2022-12-31,010950,,0.0460019518791219,1.5494815908268853,0.0078473711694797,
2023-12-31,010950,,0.0954358298826997,1.4438203093098363,0.0378909606460586,
2024-12-31,010950,,-0.0469365111485921,1.5630480933883313,0.0004755500837129,
2025-12-31,010950,0.007310419887080927,0.027237790104697752,1.8902239933657297,0.08342557421449186,0.007510783546338502
2020-12-31,011070,,0.0400998582735246,1.7518319914154508,,
2021-12-31,011070,,0.0883987693368998,1.6720154900312003,0.0879087210495016,
2022-12-31,011070,,0.0825632650329058,1.5865183152960654,0.0712803430161686,
2023-12-31,011070,,0.0385068746508689,1.5885268281871774,0.0880266827906313,
2024-12-31,011070,,0.0229425939115143,1.3750968170990128,0.0040050758600936,
2025-12-31,011070,,0.037946106393768726,1.1409628915218146,0.0755548850282104,
2020-12-31,011200,,0.1612287341633672,4.38540065615294,,0.0143289085030759
2021-12-31,011200,0.4883477355373761,0.5653777138061046,0.9984782384999058,0.3881165974338811,0.5726148620604572
2022-12-31,011200,0.1758178345256176,0.5093803984267855,0.3685115687320829,0.411213481809873,0.5102225064935345
2023-12-31,011200,0.0043383629358221,0.0356512910990741,1.201852004864847,0.0494962004874589,0.0448664745915896
2024-12-31,011200,,0.4114198278143458,0.2248648796143823,0.119451533031812,
2025-12-31,011200,,0.1096792334591589,0.25486897078097637,0.08422350053930956,
2020-12-31,012330,,0.0598841703787952,0.3119033185527695,,
2021-12-31,012330,,0.0458061099771869,0.4319036317540428,0.0439267848600316,
2022-12-31,012330,,0.0433196655838969,0.4727977580101137,0.0247281842420996,
2023-12-31,012330,,0.0485028928527156,0.4542263618427049,0.0773374393400438,
2024-12-31,012330,,0.0648884772595082,1.4371795410117525,0.0539529898991558,
2025-12-31,012330,,0.05190942854185344,1.457964255939703,0.05347989078560149,
2020-12-31,012450,,0.0684658809100622,2.2954025179645936,,0.0406860157602138
2021-12-31,012450,0.0172207009822018,0.0793266722331433,1.8348971175452893,0.0099342083808119,0.0447333853607067
2022-12-31,012450,0.0216606577848759,0.0571839472911941,1.853656412447988,-0.0166323223136652,0.0775362992039271
2023-12-31,012450,0.0015171495020836,0.0607356786466251,4.096910525753495,0.0363297241197566,0.0035594553193759
2024-12-31,012450,0.0757448419879405,0.2147570066853959,4.974491080305128,-0.0537122904858888,0.1432461120460299
2025-12-31,012450,,0.24490338366061304,3.217846200051833,-0.0016630024040203608,
2020-12-31,015760,,0.1484405217951297,1.8769608762225067,,0.0796444512788408
2021-12-31,015760,-0.0147661508900017,-0.0568994374330702,2.008260489423477,0.0330294154945643,-0.0623175405454149
2022-12-31,015760,-0.0986980605266758,-0.3808707326440485,3.525967667351112,-0.0627691361637964,-0.2975889090544773
2023-12-31,015760,0.019243830850356,0.081592730748304,6.639983242247556,-0.0027184346683428,0.0340533667914808
2024-12-31,015760,,0.130100316216033,6.144720390662782,0.0527868619119441,
2025-12-31,015760,0.07936989399038728,0.20498452364510808,5.300198842629095,0.0687036466141279,0.137457029468326
2023-12-31,016360,0.022711123243425745,0.5195457469865771,8.578141502753597,,0.3896710910825619
2024-12-31,016360,0.03480408579288564,0.9403851256950969,8.764764197888592,,0.6972321096801357
2025-12-31,016360,0.04123495750426342,1.9452837888694414,9.669447701206686,,1.4967976830259555
2020-12-31,017670,,0.0764217025214539,0.918284958388194,,0.083637331367228
2021-12-31,017670,0.0285985284363946,0.0805172263852854,0.90103830510067,0.0748972059849753,0.1482658466156792
2022-12-31,017670,,0.1071892899809759,1.4826796646300358,0.092194022766359,
2023-12-31,017670,0.0249901737654455,0.1131060893424582,2.415159539427153,0.1236013641798855,0.0700123335930277
2024-12-31,017670,,0.1176630882073238,1.3462958439996038,0.129488880753319,
2025-12-31,017670,-0.014119044005967002,0.012176274690402165,1.4469035503936678,0.09768998448089238,-0.041912598691222665
2020-12-31,018260,,0.0740664885029777,0.354026022761886,,0.0542251505388096
2021-12-31,018260,,0.065656794974705,0.3806462664623855,0.1002278219633388,
2022-12-31,018260,,0.0440713613556315,0.4579637623966354,0.1153869423034115,
2023-12-31,018260,,0.0601739115098284,1.356577289450971,0.0664253989582164,
2024-12-31,018260,,0.0708184335925277,0.3629938749309224,0.0455104214939758,
2025-12-31,018260,,0.06849716240183379,0.32533083017161696,0.0680976528467655,
2020-12-31,018880,,,2.3940136651758523,,
2021-12-31,018880,,,2.358333576402215,0.0294987010698087,
2022-12-31,018880,,,2.5302990300162542,0.000605697238106,
2023-12-31,018880,-0.0162590301567392,0.0087169622502412,3.575569836491156,0.026736112795079,-0.018204336148604
2024-12-31,018880,-0.0076536058418416,0.0374899441443782,3.827047537090773,0.0429419240648364,-0.0077700956733316
2025-12-31,018880,0.018088474562169096,0.035222541350499965,3.4567067858390645,-0.002071265932547874,0.020427842413989507
2020-12-31,021240,,0.2106584154884379,1.157500013184162,,0.1459145265886142
2021-12-31,021240,0.084387563911337,0.1753819948084991,1.0439859319265063,0.079187097033104,0.1461234489508879
2022-12-31,021240,0.0563414525492739,0.1702069736404073,1.002810686532584,0.0119028304166724,0.1175057780754348
2023-12-31,021240,0.0568432749257125,0.1938289946339977,0.8194910923153358,0.0613425230901176,0.1359302763863333
2024-12-31,021240,,0.1881706921200332,0.7747866805895853,0.0508831909707917,
2025-12-31,021240,,0.1937637528531222,0.9531591345895052,-0.0006282727677822,
2020-12-31,023160,0.0007744160073925,0.0395927460063678,0.0725032724011407,0.0731644291908023,0.0075831262494485
2021-12-31,023160,0.019046754992014,0.1058063687535481,0.1003128938765976,0.074647697227476,0.1698670401648014
2022-12-31,023160,0.0180918765187911,0.1528316745512019,0.1269779323192971,0.0534307109440045,0.1278053041570863
2023-12-31,023160,0.0213783983080266,0.1640728935707458,1.0982830109137975,0.0749012744954264,0.1556375983459332
2024-12-31,023160,0.0117620383368822,0.1227158854977908,1.0875886138404744,0.0740270203838922,0.1114351576443139
2025-12-31,023160,0.0473227718712098,0.1420960519505291,1.1039186494106754,0.0163320433771901,0.3651472152910524
2023-12-31,024110,,42.79960144761556,13.14746086100704,,
2024-12-31,024110,,24.540227917441065,12.590414478138218,,
2025-12-31,024110,,11.026702777457647,13.718476113317987,,
2023-12-31,027360,0.0029458978344511348,5.4072030802681645,1.4119612200584486,,6.845753460771879
2024-12-31,027360,0.0020699500504435947,-0.021649735222098756,1.328330109299418,,0.8514809908101632
2025-12-31,027360,0.008168510740006935,7.970291760406633,1.2914605196920352,,7.299132533913196
2020-12-31,028050,,0.0624174796380415,0.6816777071886738,,
2021-12-31,028050,0.0292296519683405,0.0795805025603815,1.9777777862867671,0.0932409736242495,0.0560757713347983
2022-12-31,028050,0.0732589541228616,0.0653139066711963,1.6476724372963971,-0.0425581558965527,0.0659881349496975
2023-12-31,028050,0.0542569352912788,0.0619188310072919,1.3396622429078584,-0.0388290657467184,0.0629095983525513
2024-12-31,028050,0.0415457407442999,0.0880119252378336,2.2155910288225216,0.0507086349248631,0.0682971119582549
2025-12-31,028050,,0.08846765659044972,1.017327246015711,0.060297829445474176,
2020-12-31,028260,,0.02745190038854,0.7225436127960152,,0.0411963658513687
2021-12-31,028260,0.012570354476467,0.0169832740115783,0.6532933502656165,0.0217675615722552,0.0451768730289739
2022-12-31,028260,0.0188883224219655,0.0707910819656187,0.8992402019973335,0.0241545822007058,0.0530258391564198
2023-12-31,028260,0.0207569656225342,0.0756865141324531,1.6913087311473436,0.0239448516721011,0.0639114716216966
2024-12-31,028260,,0.1076107820866237,0.6232841721048663,0.0299444184136003,
2025-12-31,028260,,0.09786565833802637,0.5395664849663517,0.0391457877102258,
2020-12-31,028300,,-1.7500976129416532,0.2789906196986318,,-1.3561872401249062
2021-12-31,028300,0.0129720597265655,-2.4839897638311284,0.2406351769717807,-0.0661874714784454,0.68715541062256
2022-12-31,028300,-0.0684720948652969,-1.528207128924521,0.5507653336027938,-0.0660890714563248,-1.552522120014144
2023-12-31,028300,-0.0408077956966817,-3.027569686274576,0.2966875623318337,-0.1006144776232718,-2.516654859246767
2024-12-31,028300,0.0010024881642167,-1.1537241163822016,0.4473558098288376,-0.1071502299041309,0.0347800927644763
2025-12-31,028300,,,0.5534020667401681,-0.08265529781159871,
2023-12-31,029780,0.0173660430849367,0.1827980480853377,3.682692819386685,,0.1364583349100661
2024-12-31,029780,0.0205738254315813,0.2534221273038224,3.469792812786502,,0.1909958758434023
2025-12-31,029780,,,3.710947088149835,,
2020-12-31,030200,,0.0487129403162501,1.2904488597750718,,0.0383371786766575
2021-12-31,030200,0.021272627746398,0.0615043437897172,1.2258863899617618,0.1161136797866141,0.0543228645111399
2022-12-31,030200,0.019186484245276,0.0699193988267463,1.2703217096623924,0.0839058136635002,0.0503612594390694
2023-12-31,030200,,0.0480680534448823,1.348867650302937,0.1054833047553323,
2024-12-31,030200,,0.0697425771438317,1.2281606406370178,0.1029243056226764,
2025-12-31,030200,,0.07551579727824835,1.2332760088091674,0.0918372279030826,
2020-12-31,030530,,0.1486701375261484,0.2386967581129241,,
2021-12-31,030530,,0.1032947202417208,0.2777986381805458,0.0203376018205809,
2022-12-31,030530,,0.1262969278692101,,-0.0284244072036499,
2023-12-31,030530,,0.0964752754091964,1.3949619675522178,0.056335589719683,
2024-12-31,030530,,0.0749415262452531,1.5226984331521256,0.0461686147852209,
2025-12-31,030530,,-0.05626116430998202,0.49891607702413476,0.033653187820853164,
2020-12-31,031980,,0.0842736928066324,0.2022568023603716,,0.3765136834362783
