run_id,as_of_date,code,model_version,horizon_days,rank,final_score,ret_score,prob_score,qual_score,tech_score,risk_penalty,in_top_n,top_n
4,2024-01-02,310210,v1,60,172,16.29431330390447,42.24218462356478,36.02791372883413,,,0.5107318439185585,False,20
4,2024-01-02,214370,v1,60,117,20.91626257459416,45.76293215180154,19.523581423875804,,,0.7166522883213691,False,20
4,2024-01-02,047810,v1,60,83,22.549723879419858,48.82314953740222,9.46292927983302,,,0.8083789294635418,False,20
4,2024-01-02,086790,v1,60,7,39.397615914595576,57.51336358306526,76.17029376840445,,,0.8199650856226034,True,20
4,2024-01-02,067310,v1,60,169,16.914446591698862,42.203016407606604,11.031888537301281,,,0.6597109365845344,False,20
4,2024-01-02,034020,v1,60,78,22.921004592730622,50.49374046746686,9.893176032604197,,,0.7994549308451825,False,20
4,2024-01-02,397030,v1,60,112,21.194595047945775,51.04851732000224,21.20322075736653,,,0.6681731814888452,False,20
4,2024-01-02,323410,v1,60,128,19.99163163041856,43.3518431322934,13.719995454242637,,,0.7467718311306815,False,20
4,2024-01-02,128940,v1,60,146,18.91792947212691,42.99076364507108,2.319967232418067,,,0.7956633978947465,False,20
4,2024-01-02,402340,v1,60,29,29.204627701232813,58.036860254430785,31.268779105813483,,,0.7886335035621039,False,20
4,2024-01-02,034730,v1,60,135,19.397780080443884,45.06274366281825,2.915024136475968,,,0.7836266818430718,False,20
4,2024-01-02,029780,v1,60,72,23.298389726584738,51.60482977352954,2.604438935864806,,,0.8536384486203836,False,20
4,2024-01-02,007390,v1,60,41,26.569321388718393,52.223134092643875,32.82960040755528,,,0.7570328951114421,False,20
4,2024-01-02,259960,v1,60,31,28.92212786012963,55.147040593812314,27.23242399437707,,,0.8295004550234933,False,20
4,2024-01-02,068270,v1,60,173,16.150676238912443,40.804617946692815,2.2944486246121576,,,0.7054095750043725,False,20
4,2024-01-02,039200,v1,60,30,29.086979511240415,55.160767625575836,39.71155635596097,,,0.7656040573346319,False,20
4,2024-01-02,137400,v1,60,151,18.329968293968967,44.72055263194004,13.614874280152955,,,0.6716257088098762,False,20
4,2024-01-02,454910,v1,60,183,12.436978377720287,39.37841510670121,12.490362851040349,,,0.5,False,20
4,2024-01-02,272210,v1,60,143,19.23980741826448,47.034009289736275,7.610722993127025,,,0.7201528133173998,False,20
4,2024-01-02,010620,v1,60,118,20.90724669714608,46.32359135996966,15.819132196204583,,,0.7339940147861872,False,20
4,2024-01-02,000660,v1,60,23,30.343468539834973,55.49907503108703,28.836379845215603,,,0.8569489175998163,False,20
4,2024-01-02,263750,v1,60,167,17.014020641429877,43.3989826620781,8.502840496287298,,,0.6676012647492537,False,20
4,2024-01-02,307950,v1,60,165,17.17197611279659,42.93490183887579,3.899620524365667,,,0.7110883056631352,False,20
4,2024-01-02,445680,v1,60,164,17.216923863989958,44.06436396559724,34.81917283270354,,,0.5325282072615581,False,20
4,2024-01-02,031980,v1,60,11,34.32162751247063,61.528741808883794,51.94403446517061,,,0.7872383349673495,True,20
4,2024-01-02,012450,v1,60,8,38.00854367882062,61.20965158886701,68.43798848697608,,,0.7986102571844302,True,20
4,2024-01-02,035760,v1,60,87,22.373979430732028,46.02654663601482,18.753485751470166,,,0.7688919567237109,False,20
4,2024-01-02,024110,v1,60,95,21.818841825314866,48.878139641440356,7.7965628207644135,,,0.7934009888296946,False,20
4,2024-01-02,122870,v1,60,126,20.383196014402262,45.11665868590234,13.694985017662992,,,0.7420055330681801,False,20
4,2024-01-02,319400,v1,60,56,24.642597755562765,47.62770994805133,22.69644095453999,,,0.8020322859746823,False,20
4,2024-01-02,085660,v1,60,93,22.0061482802952,44.171960361785146,21.909564341609215,,,0.7550269668850592,False,20
4,2024-01-02,213420,v1,60,140,19.297044892272332,42.678870907345164,9.749090123937593,,,0.7564851771282732,False,20
4,2024-01-02,000250,v1,60,14,33.38037283729908,64.00215803325673,69.69587759249943,,,0.6808870333504862,True,20
4,2024-01-02,166090,v1,60,127,20.16731413752459,44.510920049866385,16.376264860581184,,,0.7228833692808923,False,20
4,2024-01-02,180640,v1,60,168,16.951765066832518,41.599265129633004,9.796972662516561,,,0.6756666020520414,False,20
4,2024-01-02,389470,v1,60,182,13.299965017001833,41.218866780330615,10.323303182417634,,,0.5305476058685967,False,20
4,2024-01-02,298040,v1,60,6,43.537155952670986,71.56537556818469,78.50527785895316,,,0.8024916874720849,True,20
4,2024-01-02,065350,v1,60,24,30.304306123013117,69.64233006126314,57.4551606582306,,,0.6284498602944303,False,20
4,2024-01-02,000720,v1,60,88,22.333162861552342,47.92731156014223,5.102178818333028,,,0.8444667068419107,False,20
4,2024-01-02,071050,v1,60,66,23.80915298600157,50.21881099014014,10.285758348396778,,,0.830775076167993,False,20
4,2024-01-02,086450,v1,60,115,21.03980020828162,45.434830227239964,7.099620687280404,,,0.8108186118424701,False,20
4,2024-01-02,232140,v1,60,34,28.192959286144436,64.78822477346203,48.51292343933372,,,0.6401159306466782,False,20
4,2024-01-02,000810,v1,60,76,22.972565696567678,53.55254743239177,4.727191614478442,,,0.8031574580817101,False,20
4,2024-01-02,005935,v1,60,92,22.110143411622975,46.42912046405437,1.5805586829133171,,,0.8855822198208592,False,20
4,2024-01-02,086280,v1,60,36,27.67968657660759,49.60723453242965,31.026676717959408,,,0.823810910362665,False,20
4,2024-01-02,005385,v1,60,4,44.25784281786952,58.719583331765016,86.75459410579084,,,0.8648082324157129,True,20
4,2024-01-02,377300,v1,60,150,18.504936187394605,42.959016993300644,18.38086302067035,,,0.6661526474863968,False,20
4,2024-01-02,096530,v1,60,141,19.272303884542612,44.99100814453241,14.671914737234976,,,0.6966468264088943,False,20
4,2024-01-02,298380,v1,60,33,28.515775757596103,52.59697078931725,38.38572185107377,,,0.7783705600342885,False,20
4,2024-01-02,010950,v1,60,94,21.910516961139955,45.77940104578754,6.894403703226894,,,0.841567615349687,False,20
4,2024-01-02,003230,v1,60,20,31.564111559852755,61.247760333571584,45.20129144776001,,,0.7551326376639098,True,20
4,2024-01-02,010130,v1,60,67,23.706226633030266,52.149999482249,8.441054578435866,,,0.8182951696026756,False,20
4,2024-01-02,035900,v1,60,178,14.982490337274507,39.98367422676603,8.819909434280856,,,0.6191509028147484,False,20
4,2024-01-02,015760,v1,60,47,25.466751605528394,51.53908984257983,12.071228396966884,,,0.8593922607762823,False,20
4,2024-01-02,352820,v1,60,160,17.560127495816797,45.006912584580625,3.9955161467886766,,,0.7023589107292236,False,20
4,2024-01-02,098460,v1,60,157,18.032166223840548,44.17435943283862,14.924325976299032,,,0.6580884352202023,False,20
4,2024-01-02,012330,v1,60,104,21.489044341110446,46.691824864630604,3.8924293730090147,,,0.8377848209679886,False,20
4,2024-01-02,032830,v1,60,13,33.924391971785816,59.74385030614255,45.88760663930629,,,0.8200350430233239,True,20
4,2024-01-02,009540,v1,60,55,24.657866680174205,49.64598645630955,16.628587882425382,,,0.8215033080954944,False,20
4,2024-01-02,066570,v1,60,132,19.608505223182817,43.80342685167345,4.577478162396082,,,0.7949692569362642,False,20
4,2024-01-02,138040,v1,60,37,27.671747101589258,52.11669228297295,23.684413481399055,,,0.8444803664497925,False,20
4,2024-01-02,388720,v1,60,124,20.51852247078563,49.54693402998672,10.432228876307827,,,0.7218012655972215,False,20
4,2024-01-02,009830,v1,60,174,16.00000106632764,41.54629732619389,5.710769849387322,,,0.6653855280962135,False,20
4,2024-01-02,034220,v1,60,149,18.547913509842104,41.74510707985254,5.922241044295398,,,0.7671209721458452,False,20
4,2024-01-02,096770,v1,60,102,21.535404399655786,46.26004002748483,18.616519207583817,,,0.7385724914694565,False,20
4,2024-01-02,277810,v1,60,144,19.186522285165232,45.3543337558709,9.653546365460649,,,0.7225168712269285,False,20
4,2024-01-02,007660,v1,60,46,25.581632949740047,55.69126426461305,31.636843300361704,,,0.706953886842892,False,20
4,2024-01-02,140410,v1,60,145,18.98922286825925,43.69386231470393,17.117173160756533,,,0.6841277353147822,False,20
4,2024-01-02,161580,v1,60,3,46.96157072073303,94.99577679674552,64.95561356261284,,,0.7796106014378671,True,20
4,2024-01-02,319660,v1,60,10,34.58667588701656,56.410037124697894,48.53500608942854,,,0.8498421159204287,True,20
4,2024-01-02,086520,v1,60,176,15.584803989846883,41.39633804627063,8.48306423905609,,,0.6314929184631247,False,20
4,2024-01-02,267250,v1,60,63,23.96817363750976,48.41484870267505,13.566335199414556,,,0.8334575061757519,False,20
4,2024-01-02,056190,v1,60,136,19.332601345419892,42.73990028337496,4.483717948538006,,,0.7983106693038367,False,20
4,2024-01-02,028050,v1,60,103,21.49804817613297,46.98526604765277,18.066561840755668,,,0.7334527593137551,False,20
4,2024-01-02,042700,v1,60,27,29.298783063049974,66.13773427590132,25.34087447955587,,,0.7553118627560564,False,20
4,2024-01-02,226950,v1,60,81,22.691459601278257,47.589695519139724,26.218099787090622,,,0.7183023113175186,False,20
4,2024-01-02,348370,v1,60,58,24.367144642797335,69.2632447447396,23.36003079675081,,,0.6161829899879294,False,20
4,2024-01-02,021240,v1,60,91,22.118650289136426,47.27357638005128,11.24006505036592,,,0.7979470310885436,False,20
4,2024-01-02,141080,v1,60,82,22.659263533851433,50.229658834802926,33.24422790573501,,,0.6586436034414935,False,20
4,2024-01-02,006800,v1,60,65,23.900409933516233,48.88237269626658,14.496203005764366,,,0.8191524170687516,False,20
4,2024-01-02,196170,v1,60,12,34.20027232836417,68.58992354101349,60.75905735951132,,,0.7033368894704843,True,20
4,2024-01-02,373220,v1,60,134,19.399712337908344,43.009155484169476,2.6018505073399827,,,0.8132644766423858,False,20
4,2024-01-02,005387,v1,60,5,43.63692772916515,57.638645481448506,86.70749521375973,,,0.8601403880387182,True,20
4,2024-01-02,010140,v1,60,40,26.91568525344195,53.24438200101493,12.575145710925892,,,0.8841762255097629,False,20
4,2024-01-02,083650,v1,60,62,24.02090298533858,52.96845780066803,19.61591463406283,,,0.7485161630386126,False,20
4,2024-01-02,041510,v1,60,101,21.575464342600238,47.072664014975004,18.112207045267006,,,0.7349312969885635,False,20
4,2024-01-02,218410,v1,60,139,19.305422174446786,43.50642968633442,19.374565205709498,,,0.6834693930185518,False,20
4,2024-01-02,267260,v1,60,15,33.26970661016832,69.28577314707749,33.89856390185817,,,0.7885881593499159,True,20
4,2024-01-02,011070,v1,60,156,18.063997492167722,43.66601161222074,5.604215540341661,,,0.726411083400199,False,20
4,2024-01-02,086900,v1,60,184,12.142990189724383,38.403995934392825,6.026715893727687,,,0.5309971540649077,False,20
4,2024-01-02,035420,v1,60,148,18.704925366852237,42.29302679154428,3.4638784506615607,,,0.7864770441916781,False,20
4,2024-01-02,253450,v1,60,122,20.614417037402823,44.8407210752808,8.755303744479438,,,0.7890651404783067,False,20
4,2024-01-02,293490,v1,60,142,19.265665214949156,43.399716426829286,10.36479062917647,,,0.7423838266511898,False,20
4,2024-01-02,178320,v1,60,48,25.456915322761397,51.80554406057597,25.54883178495838,,,0.7688721529939863,False,20
4,2024-01-02,079550,v1,60,35,28.158105465845992,52.83312635447871,43.38256913230059,,,0.7414145956200573,False,20
4,2024-01-02,042660,v1,60,52,25.046054460933032,51.61656940354836,25.186999452813357,,,0.7602758510776685,False,20
4,2024-01-02,066970,v1,60,181,13.775029477351735,40.37159943443889,7.600299440265684,,,0.5727969118967862,False,20
4,2024-01-02,183300,v1,60,73,23.159262601174635,48.47680491147609,21.45325941474753,,,0.7530478921521918,False,20
4,2024-01-02,204270,v1,60,19,32.43903362406352,61.69013180239659,52.62607292890337,,,0.7400668707913605,True,20
4,2024-01-02,030530,v1,60,137,19.32726614782904,45.83422952572943,7.9873171858951775,,,0.7340252047979006,False,20
4,2024-01-02,006730,v1,60,85,22.398633596759037,47.12442592462595,4.223780810805792,,,0.8646213046703605,False,20
4,2024-01-02,005490,v1,60,170,16.87927057139004,41.28919667406912,4.4906828207813705,,,0.7140629958438642,False,20
4,2024-01-02,010120,v1,60,16,32.90873583386558,70.04224137234606,27.671641005372322,,,0.803930405594079,True,20
4,2024-01-02,207940,v1,60,86,22.377959862539246,46.21820110217266,7.027980329609923,,,0.8526796574245715,False,20
4,2024-01-02,290650,v1,60,119,20.904294499611385,44.6073773564789,13.534028293996034,,,0.7677933900640749,False,20
4,2024-01-02,001040,v1,60,49,25.429763346053715,52.9663441454614,20.718627636614293,,,0.7856890093503851,False,20
4,2024-01-02,064760,v1,60,84,22.462257609703542,49.917018306204135,14.719038809040164,,,0.7576680831530189,False,20
4,2024-01-02,003490,v1,60,113,21.1875333547271,44.8278281605021,4.13354534791421,,,0.848705899036725,False,20
4,2024-01-02,051910,v1,60,166,17.05444599186519,41.616882051128684,2.2077957762932683,,,0.7351465683284342,False,20
4,2024-01-02,005380,v1,60,61,24.216599905731243,51.01735528773997,7.982155180001619,,,0.8526226980799706,False,20
4,2024-01-02,214150,v1,60,26,29.84092905845225,54.86514866029144,41.73923602305658,,,0.7774948886805371,False,20
4,2024-01-02,064350,v1,60,18,32.474142470420404,55.50410079232087,47.77180544138531,,,0.8089294501108,True,20
4,2024-01-02,068760,v1,60,133,19.577441080930438,43.417366005680044,18.067623792363698,,,0.7021067546527735,False,20
4,2024-01-02,000150,v1,60,9,36.500053412317875,67.00809915066267,59.047613067637904,,,0.7673697831246282,True,20
4,2024-01-02,323280,v1,60,120,20.75390197922709,50.48681502326155,32.02945762154395,,,0.6068021494473566,False,20
4,2024-01-02,950160,v1,60,89,22.27236993687891,55.394546366814865,33.410646312235734,,,0.6100267611041211,False,20
4,2024-01-02,161390,v1,60,97,21.774690728228375,45.09229935629469,10.488790978926597,,,0.816782128614825,False,20
4,2024-01-02,032640,v1,60,70,23.3564792965426,46.94365482623049,3.2788505902983385,,,0.9124631792977594,False,20
4,2024-01-02,058470,v1,60,54,24.776281123486992,48.54217826794615,27.685691176776718,,,0.7661591871797384,False,20
4,2024-01-02,440110,v1,60,180,13.874733953837936,40.10429151542953,22.831005206016233,,,0.5,False,20
4,2024-01-02,000100,v1,60,69,23.46320916721,49.155622371147984,13.52603542554184,,,0.8078572106566807,False,20
4,2024-01-02,222800,v1,60,162,17.508183216532302,42.13510170136977,14.977224335897848,,,0.6582432875070723,False,20
4,2024-01-02,087010,v1,60,153,18.22071480944931,45.48470342862083,46.1468514757046,,,0.5099471530439998,False,20
4,2024-01-02,009150,v1,60,116,20.973885590173136,45.72586849759193,6.409498389250218,,,0.8100301541541399,False,20
4,2024-01-02,084370,v1,60,98,21.717164628666158,49.5041239415745,18.870387801371276,,,0.7115891478340638,False,20
4,2024-01-02,006400,v1,60,159,17.711089078476903,43.44355081097194,4.130028442809984,,,0.7255690999316844,False,20
4,2024-01-02,115180,v1,60,99,21.686516607950292,50.80488743169028,4.7200950049563115,,,0.7885438653580266,False,20
4,2024-01-02,005290,v1,60,111,21.23612415079611,46.32379021668772,12.190678835500906,,,0.7700613220012696,False,20
4,2024-01-02,101490,v1,60,138,19.312726650952325,43.48594479939314,11.599137556702441,,,0.7344872380433753,False,20
4,2024-01-02,257720,v1,60,1,57.116132935516795,100.0,94.34995321694868,,,0.8207816423234664,True,20
4,2024-01-02,403870,v1,60,161,17.510466816953734,45.616432273552014,4.65518041592037,,,0.6891071710460501,False,20
4,2024-01-02,005940,v1,60,75,23.031438007834343,51.1656601404832,3.1694321385032294,,,0.844923046040229,False,20
4,2024-01-02,003670,v1,60,177,15.006756924370485,41.09578780887057,6.683683286286786,,,0.6224484657469239,False,20
4,2024-01-02,145020,v1,60,32,28.58100991297093,54.050118271204965,31.842748163056523,,,0.8032720638205857,False,20
4,2024-01-02,039490,v1,60,21,31.372708935911024,52.71971644767065,36.46627842227152,,,0.8665427475533927,False,20
4,2024-01-02,281740,v1,60,79,22.78803482122287,48.171596159743956,43.12166671185866,,,0.6321395867810162,False,20
4,2024-01-02,000270,v1,60,105,21.461217803677673,46.58149405098307,4.07415661240015,,,0.8366575716774757,False,20
4,2024-01-02,357780,v1,60,147,18.841684228566656,43.24267401360071,2.359932916713068,,,0.7887822896787064,False,20
4,2024-01-02,195940,v1,60,121,20.721539907430785,44.19168455501148,13.168152380204006,,,0.7683548243298204,False,20
4,2024-01-02,028260,v1,60,100,21.656900741211434,49.086657662421494,5.158469804937147,,,0.8043632114209488,False,20
4,2024-01-02,005930,v1,60,108,21.2566753692412,46.377217245475805,0.8859858218467678,,,0.8580795422781748,False,20
4,2024-01-02,028300,v1,60,25,30.00488520351147,59.52621295886279,49.26601019053353,,,0.712248532816521,False,20
4,2024-01-02,078600,v1,60,42,26.43542907580006,51.99961785925093,32.7152124019343,,,0.7557589813001886,False,20
4,2024-01-02,018260,v1,60,129,19.96774354790162,44.18247996817887,5.907261197824269,,,0.7939521492253843,False,20
4,2024-01-02,326030,v1,60,106,21.340005692770635,45.92337264080193,11.11808047618794,,,0.7860366321309795,False,20
4,2024-01-02,039030,v1,60,64,23.933118477707477,49.464493647948935,24.871747655991364,,,0.7478226821481813,False,20
4,2024-01-02,036930,v1,60,74,23.073847279000297,47.57222558110134,27.47617141284653,,,0.723364965906804,False,20
4,2024-01-02,328130,v1,60,171,16.298231900249984,41.82280698412613,12.200213099546106,,,0.6322247017095974,False,20
4,2024-01-02,089030,v1,60,2,49.82032371437627,100.0,52.69048257181388,,,0.8419489144310712,True,20
4,2024-01-02,078930,v1,60,90,22.16921295472638,47.62986141640477,6.575797744585763,,,0.8304353078596008,False,20
4,2024-01-02,060370,v1,60,45,25.95923652418083,52.33059432379506,33.645321044069284,,,0.7344826230088726,False,20
4,2024-01-02,247540,v1,60,179,13.910227787868694,40.70032512059735,4.257918119068774,,,0.5958646573800086,False,20
4,2024-01-02,095340,v1,60,155,18.125542974898444,44.913226112688115,17.703514476714062,,,0.6384218604692691,False,20
4,2024-01-02,003550,v1,60,107,21.31774266878856,44.082871604112455,11.28193630971686,,,0.8058531278170185,False,20
4,2024-01-02,030200,v1,60,59,24.355536838664325,48.334718368204875,10.75425001643109,,,0.8691437389602985,False,20
4,2024-01-02,108490,v1,60,131,19.78710799191358,46.20330195246643,17.65766819094299,,,0.6847760077697418,False,20
4,2024-01-02,058610,v1,60,110,21.236729805669395,44.51417477283719,23.01280341693486,,,0.718455382672718,False,20
4,2024-01-02,138930,v1,60,53,24.97490471483585,52.9082000428338,2.6152956576559943,,,0.8978254809089485,False,20
4,2024-01-02,055550,v1,60,60,24.23323987645263,53.29256149100709,13.081535199507025,,,0.7922619517971377,False,20
4,2024-01-02,047050,v1,60,152,18.274703240678924,44.48160545840574,8.862738978047426,,,0.7026481669258471,False,20
4,2024-01-02,336370,v1,60,44,26.17574841304065,51.834865862036246,48.36429004760347,,,0.6741979574985619,False,20
4,2024-01-02,035720,v1,60,163,17.391990743322637,41.74917618036745,7.370283135064907,,,0.7086553571847156,False,20
4,2024-01-02,033780,v1,60,68,23.69198594389835,47.2329142038871,8.818862040666115,,,0.8743113816270052,False,20
4,2024-01-03,033780,v1,60,70,23.56244078871971,46.81386163825557,9.119534172422075,,,0.8725075794246788,False,20
4,2024-01-03,440110,v1,60,180,14.015968847422073,39.8895466044236,24.30447621229883,,,0.5,False,20
4,2024-01-03,086790,v1,60,7,39.68214646724853,57.21748996758224,78.17857773833661,,,0.8193434317276758,True,20
4,2024-01-03,005930,v1,60,91,22.348459502661125,47.58845959535225,1.6818549572756951,,,0.8779302843740245,False,20
4,2024-01-03,950160,v1,60,108,21.178006698783857,53.306972863336206,22.20067985943315,,,0.6442379168785353,False,20
4,2024-01-03,101490,v1,60,142,19.208113054208148,43.2567826427873,11.599137556702441,,,0.7330642086152527,False,20
4,2024-01-03,047050,v1,60,151,18.40758943842229,44.03677777662624,8.894514021922504,,,0.7124137894267113,False,20
4,2024-01-03,000150,v1,60,12,34.9979035443796,69.32437694557854,46.080856395622654,,,0.7734349328094744,True,20
4,2024-01-03,012330,v1,60,85,22.543971201031667,48.07650638783719,5.309493288524945,,,0.848858787477457,False,20
4,2024-01-03,064350,v1,60,19,32.774329751930324,55.506668454160256,52.46718097853306,,,0.7931935138738089,True,20
4,2024-01-03,005935,v1,60,87,22.4837350701051,46.999651498195874,1.6916349743229462,,,0.8914062831276913,False,20
4,2024-01-03,032640,v1,60,81,23.110550077891233,46.64185514354309,2.6898268288372553,,,0.912407466680953,False,20
4,2024-01-03,122870,v1,60,126,20.068523799722932,44.190003860148956,14.069705568630273,,,0.737991688535706,False,20
4,2024-01-03,035420,v1,60,148,18.639542086811055,42.587509184783286,3.1550216075132136,,,0.7823929895996775,False,20
4,2024-01-03,064760,v1,60,89,22.412792983166465,50.45629369166023,12.63913554860025,,,0.7638389608664651,False,20
4,2024-01-03,090430,v1,60,98,21.78124898752026,47.51298444995412,17.859876007943644,,,0.7390949669557967,False,20
4,2024-01-03,112040,v1,60,176,15.092244075799696,40.89950793078624,6.609154912947251,,,0.628526832993388,False,20
4,2024-01-03,006730,v1,60,84,22.583015450948654,46.77328239906047,5.121283056330486,,,0.8689239598767119,False,20
4,2024-01-03,082270,v1,60,125,20.333947375739243,45.99277888266161,8.58871719645687,,,0.7660384483042293,False,20
4,2024-01-03,247540,v1,60,178,14.746387671858516,40.56733297637438,4.515782388663474,,,0.6313779843563241,False,20
4,2024-01-03,204270,v1,60,18,32.90586037685653,62.49461369273739,52.35560282626521,,,0.7463889541717095,True,20
4,2024-01-03,358570,v1,60,132,19.623112848307514,46.80196965606052,20.83147659781436,,,0.6556629935155354,False,20
4,2024-01-03,039030,v1,60,61,24.41961560736995,49.19452871273141,26.398477551063248,,,0.7565538813655721,False,20
4,2024-01-03,183300,v1,60,60,24.432607004090354,50.419056161367685,24.38549504092332,,,0.7572715677832479,False,20
4,2024-01-03,207940,v1,60,31,28.609080918294172,47.31768094767954,31.450897147768803,,,0.8724994915246586,False,20
4,2024-01-03,005290,v1,60,115,20.967771086568636,46.307994456947085,12.190678835500906,,,0.7605045830681882,False,20
4,2024-01-03,178320,v1,60,54,25.177817257897217,51.128180849608725,25.546967138375837,,,0.7667277674736228,False,20
4,2024-01-03,036830,v1,60,86,22.513117511619548,56.67291359644845,27.048909180435558,,,0.6354002982844649,False,20
4,2024-01-03,316140,v1,60,76,23.17840110030795,50.075380120447555,1.1134941752808942,,,0.8810224282335607,False,20
4,2024-01-03,293490,v1,60,139,19.3294589471805,43.25065223988349,10.36479062917647,,,0.7465573601204496,False,20
4,2024-01-03,039490,v1,60,23,31.366724475049036,53.69505267507759,39.8765064534063,,,0.8376265327403882,False,20
4,2024-01-03,241560,v1,60,102,21.541599513977612,47.30688010608812,9.607647998625307,,,0.7883573419528382,False,20
4,2024-01-03,036930,v1,60,75,23.308045711160755,47.852389719563526,27.81368321061007,,,0.7262345655111605,False,20
4,2024-01-03,003380,v1,60,154,18.25478864541685,40.3655938369744,10.5681021040095,,,0.7364287122759581,False,20
4,2024-01-03,161580,v1,60,2,49.95990552012719,99.49128209009885,67.26990129101867,,,0.7979032639387986,True,20
4,2024-01-03,024110,v1,60,116,20.89608792260113,48.866726634621706,2.653201566170853,,,0.7972565838123538,False,20
4,2024-01-03,005830,v1,60,26,30.27943055619366,53.941354211745946,37.257106687687106,,,0.8207850057292083,False,20
4,2024-01-03,042660,v1,60,66,24.066403511893977,51.69811200881928,22.455097709151822,,,0.7452509577961225,False,20
4,2024-01-03,000880,v1,60,51,25.66479718334048,51.86489126416061,13.504988137978222,,,0.8520225669786832,False,20
4,2024-01-03,237690,v1,60,25,30.59658719753737,54.038571091373626,43.57643978829849,,,0.7945197081497182,False,20
4,2024-01-03,222800,v1,60,159,17.826314981391754,42.85108840330843,15.49529924249265,,,0.6598853667628413,False,20
4,2024-01-03,065350,v1,60,22,31.458154921070697,69.01380268785246,61.08491418829798,,,0.6436220731579156,False,20
4,2024-01-03,096530,v1,60,110,21.020881475112887,45.66084210066784,21.802909286088177,,,0.7074149784991476,False,20
4,2024-01-03,058470,v1,60,57,24.63833774783669,49.3224635379671,28.079263140281363,,,0.7523431956233928,False,20
4,2024-01-03,319660,v1,60,10,35.630366529045084,57.35572114448882,51.75286218165077,,,0.8507626012885532,True,20
4,2024-01-03,257720,v1,60,1,57.67664096919824,100.0,93.69262581353681,,,0.8307983087448144,True,20
4,2024-01-03,066570,v1,60,135,19.493639099663508,43.40692470838374,4.568553287807296,,,0.7954993724662527,False,20
4,2024-01-03,195940,v1,60,136,19.46487551147677,42.59262123146291,9.812909743663106,,,0.7636196471970274,False,20
4,2024-01-03,084370,v1,60,106,21.33592585109067,48.73768723154972,18.617588882107576,,,0.7076716226081804,False,20
4,2024-01-03,263750,v1,60,163,17.76232612874286,43.44932169519346,10.236689215472415,,,0.684775586332904,False,20
4,2024-01-03,086520,v1,60,175,15.546486740640022,40.09992924078702,8.375195651134089,,,0.6441797675320184,False,20
4,2024-01-03,232140,v1,60,44,26.75389428705442,65.5558917299353,38.78330329755732,,,0.6382407986465204,False,20
4,2024-01-03,005387,v1,60,5,44.002671429853315,57.43517259997917,86.37693704262487,,,0.8701630973900908,True,20
4,2024-01-03,373220,v1,60,133,19.591305942926795,42.642833486017196,2.629117826000483,,,0.8261349781711964,False,20
4,2024-01-03,006400,v1,60,164,17.696463023935944,43.29081782141473,4.1520254341533676,,,0.7266248133337884,False,20
