date,model_version,portfolio_return,turnover,num_holdings,cum_return
2024-01-04,v1,0.41628903516138244,0.5,20,0.4162890351613824
2024-01-05,v1,0.40818587748738633,0.05,20,0.994398217754495
2024-01-08,v1,0.4462606510876701,0.15000000000000002,20,1.8844196649377047
2024-01-11,v1,0.461712025935343,0.15000000000000002,20,3.216190912083836
2024-01-12,v1,0.5277774601337315,0.1,20,5.441401443102364
2024-01-15,v1,0.5456752021471041,0.05,20,8.956314477677894
2024-01-18,v1,0.5704678739378146,0.05,20,14.636072030015086
2024-01-19,v1,0.45055521731022524,0.1,20,21.68098586137687
2024-01-22,v1,0.4788119746253943,0.05,20,32.540913488113375
2024-01-25,v1,0.47633289789346567,0.15000000000000002,20,48.51755400790044
2024-01-26,v1,0.5551007002720555,0.1,20,76.0047829134453
2024-01-29,v1,0.5724114036773094,0.1,20,120.08319879079701
2024-02-01,v1,0.6489382217276372,0.1,20,198.65871449519082
2024-02-02,v1,0.5993062748673375,0.05,20,318.3154349241049
2024-02-05,v1,0.6647313869430198,0.05,20,530.5744268535187
2024-02-08,v1,0.616070625961101,0.1,20,858.0618167500794
2024-02-15,v1,0.6112976806675108,0.15000000000000002,20,1383.2043128794212
2024-02-16,v1,0.5408195921928048,0.05,20,2131.8091248823916
2024-02-19,v1,0.6277858565520334,0.1,20,3470.756528208677
2024-02-22,v1,0.48730399284105913,0.1,20,5162.557346576778
2024-02-23,v1,0.48425444783489047,0.1,20,7663.032958307108
2024-02-26,v1,0.5270418025759263,0.1,20,11702.298703654595
2024-02-29,v1,0.5719554868884229,0.15000000000000002,20,18396.064611904007
2024-03-04,v1,0.5429148592821197,0.1,20,28384.104356879936
2024-03-08,v1,0.45863397061725425,0.15000000000000002,20,41402.4774744609
2024-03-11,v1,0.5660854127440651,0.1,20,64840.38210963071
2024-03-14,v1,0.46164657467234516,0.15000000000000002,20,94774.18405756241
2024-03-15,v1,0.4929646285611109,0.05,20,141494.99746330958
2024-03-18,v1,0.5136511062624811,0.1,20,214174.57309205178
2024-03-21,v1,0.5308328187759169,0.05,20,327865.9962694531
2024-03-22,v1,0.5293754970062483,0.05,20,501430.75037154055
2024-03-25,v1,0.5199141547709293,0.1,20,762132.2150412677
2024-03-28,v1,0.522886154141669,0.2,20,1160641.1207978218
2024-03-29,v1,0.5406868203372214,0.05,20,1788185.018641445
