date,model_version,portfolio_return,turnover,num_holdings,cum_return
2024-01-04,v1,0.41628903516138244,0.5,20,0.4162890351613824
2024-01-05,v1,0.41204552520491955,0.1,20,0.9998645944964231
2024-01-08,v1,0.4462606510876701,0.1,20,1.8923254705235761
2024-01-11,v1,0.4617120259353431,0.15000000000000002,20,3.2277469231834113
2024-01-12,v1,0.5277774601337315,0.1,20,5.45905645638935
2024-01-15,v1,0.5456752021471041,0.05,20,8.983603393909165
2024-01-18,v1,0.5704678739378146,0.05,20,14.678928396270877
2024-01-19,v1,0.45055521731022524,0.1,20,21.74315138704416
2024-01-22,v1,0.4788119746253943,0.05,20,32.63284461187905
2024-01-25,v1,0.47633289789346545,0.15000000000000002,20,48.653274950256026
2024-01-26,v1,0.5551007002720555,0.1,20,76.21584264594405
2024-01-29,v1,0.5791622469243685,0.1,20,120.93634357092748
2024-02-01,v1,0.6489382217276372,0.1,20,200.06549753181537
2024-02-02,v1,0.5993062748673375,0.05,20,320.5653118619555
2024-02-05,v1,0.6737260246508322,0.1,20,537.2122310883159
2024-02-08,v1,0.6160706259611011,0.1,20,868.7889771948154
2024-02-15,v1,0.6112976806675108,0.15000000000000002,20,1400.4889616241726
2024-02-16,v1,0.5224461963540412,0.05,20,2132.6915388568964
2024-02-19,v1,0.6277858565520334,0.05,20,3472.1929091959996
2024-02-22,v1,0.48730399284105913,0.1,20,5164.693681754465
2024-02-23,v1,0.48425444783489047,0.1,20,7666.203823296655
2024-02-26,v1,0.5140232351459968,0.1,20,11607.324737071358
2024-02-29,v1,0.5719554868884228,0.15000000000000002,20,18246.76976402193
2024-03-04,v1,0.5429148592821197,0.1,20,28153.755117668417
2024-03-08,v1,0.4586339706172543,0.15000000000000002,20,41066.482249041146
2024-03-11,v1,0.5660854127440651,0.1,20,64314.18488834917
2024-03-14,v1,0.46164657467234516,0.15000000000000002,20,94005.06969147414
2024-03-15,v1,0.4929646285611109,0.05,20,140346.7369194216
2024-03-18,v1,0.5136511062624811,0.1,20,212436.50724951815
2024-03-21,v1,0.530832818775917,0.05,20,325205.3080365092
2024-03-22,v1,0.5293754970062483,0.05,20,497361.55898290337
2024-03-25,v1,0.5199141547709293,0.1,20,755947.393451206
2024-03-28,v1,0.522886154141669,0.2,20,1151222.3416324803
2024-03-29,v1,0.5406868203372213,0.05,20,1773673.6297177367
