date,portfolio_return,turnover,cum_return
2024-01-04,0.025566034439034685,0.5000000000000001,0.025566034439034713
2024-01-05,0.03416473630491636,0.9000000000000005,0.06060422756892314
2024-01-08,0.07298267783250993,1.0000000000000004,0.13800996421738398
2024-01-11,0.11687358950292244,0.7500000000000003,0.27101327362556193
2024-01-12,0.14811317315187086,0.9000000000000005,0.45926708270039085
2024-01-15,0.04682684225000524,0.9000000000000005,0.5275999521826276
2024-01-18,0.13806356930886757,0.8000000000000004,0.7385058540570166
2024-01-19,0.12734984203732497,1.0000000000000004,0.9599042999521423
2024-01-22,0.23541359337148848,0.9000000000000005,1.4212924138681076
2024-01-25,0.1742396016052564,0.9500000000000005,1.843177439430316
2024-01-26,0.17217437215901654,0.9500000000000005,2.332699730000911
2024-01-29,0.22700876880104218,0.9500000000000005,3.089251792491984
