date,portfolio_return,turnover,cum_return
2024-01-04,0.1781896470358884,0.5000000000000001,0.17818964703588835
2024-01-05,0.05048735266963359,0.9500000000000005,0.23767332325750057
2024-01-08,0.07116163280255713,0.9000000000000005,0.3257481778166713
2024-01-11,0.14104659268579509,1.0000000000000004,0.5127404410571144
2024-01-12,0.21249965088041364,1.0000000000000004,0.834197256654434
2024-01-15,0.23652945830021954,0.8500000000000004,1.2680389401866559
2024-01-18,0.14541091946650442,0.8000000000000004,1.5978365678650333
2024-01-19,0.11825296312771794,0.9000000000000005,1.9050384397366145
2024-01-22,0.2183473956644837,0.9000000000000005,2.5393460173583193
2024-01-25,0.08590421073319938,0.9500000000000005,2.8433907434911783
2024-01-26,0.1883424213786659,0.8500000000000004,3.5672642624246578
2024-01-29,0.1190210159938027,0.8500000000000004,4.110864695250627
